Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Line  Start,Packaging Line Finish,Packaging  Final Check Date,BRR Start Date,BRR End Date,QA Release Date,Product,Batch Status,PO Create to PO Release,PO Release to Pkg Start,Pkg Start to Pkg Finish,Pkg Finish to Pkg Final Check,Pkg Final Check to BRR Begin,BRR Begin To BRR Finish,BRR Finish to QP Release,FG E2E,Check
10108949H0841H08,3061575,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,26-Feb-16,H0841H08,23-Mar-16,8-Apr-16,11-Apr-16,12-Apr-16,19-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,26,16,3,1,7,0,1,54,TRUE
10142056H0631H05,3061684,ZSP1,10142056,RECORMON 30000IU/0.6ML 1ASRG CO,26-Feb-16,H0631H05,15-Mar-16,8-Apr-16,8-Apr-16,8-Apr-16,15-Apr-16,20-Apr-16,21-Apr-16,RECORMON ,7,18,24,0,0,7,5,1,55,TRUE
10095638H0548H33,3068852,ZSP1,10095638,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,4-Mar-16,H0548H33,7-Apr-16,8-Apr-16,8-Apr-16,11-Apr-16,19-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,34,1,0,3,8,2,1,49,TRUE
10095676H0551H20,3069256,ZSP1,10095676,MIRCERA 30MCG/.3ML 1 ASRG ELL,5-Mar-16,H0551H20,7-Apr-16,8-Apr-16,8-Apr-16,11-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,33,1,0,3,8,1,0,46,TRUE
10095643H0548H31,3071802,ZSP1,10095643,MIRCERA 120MCG/.3ML 1 ASRG RO-BG-PL,11-Mar-16,H0548H31,4-Apr-16,8-Apr-16,8-Apr-16,11-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,24,4,0,3,8,1,0,40,TRUE
10095633H0578H24,3071811,ZSP1,10095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,11-Mar-16,H0578H24,4-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,24,7,0,0,8,1,0,40,TRUE
10095631H0578H26,3072664,ZSP1,10095631,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,16-Mar-16,H0578H26,6-Apr-16,8-Apr-16,8-Apr-16,11-Apr-16,18-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,21,2,0,3,7,2,0,35,TRUE
10108949H6308H04,3072719,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,21-Mar-16,H6308H04,23-Mar-16,8-Apr-16,8-Apr-16,11-Apr-16,19-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,2,16,0,3,8,0,1,30,TRUE
10067621H0700H04,3072850,ZSP1,10067621,RECORMON 50000IU 1 VILY MX,31-Mar-16,H0700H04,31-Mar-16,11-Apr-16,18-Apr-16,18-Apr-16,18-Apr-16,8-Jun-16,8-Jun-16,RECORMON ,7,0,11,7,0,0,51,0,69,TRUE
10095675H0551H19,3069265,ZSP1,10095675,MIRCERA 30MCG/.3ML 1 ASRG BE-NL,5-Mar-16,H0551H19,7-Apr-16,10-Apr-16,10-Apr-16,11-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,33,3,0,1,8,1,0,46,TRUE
10168730B3008H22,3061385,ZSP1,10168730,ROACTEM 400MG/20ML 1VIAL IV FI,25-Feb-16,B3008H22,31-Mar-16,8-Apr-16,11-Apr-16,11-Apr-16,19-Apr-16,22-Apr-16,25-Apr-16,ROACTEM ,7,35,8,3,0,8,3,3,60,TRUE
10108999H0577H03,3061613,ZSP1,10108999,NEORECOR 500IU/0.3ML 1ASRG FR-CLIN,26-Feb-16,H0577H03,24-Mar-16,11-Apr-16,11-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,27,18,0,1,6,1,1,54,TRUE
10109001H0577H04,3061614,ZSP1,10109001,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,26-Feb-16,H0577H04,24-Mar-16,11-Apr-16,12-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,27,18,1,0,6,1,1,54,TRUE
10112469H0551H12,3061634,ZSP1,10112469,MIRCERA 200MCG/.3ML 1 ASRG DK-NO-IS,26-Feb-16,H0551H12,7-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,15-Apr-16,18-Apr-16,MIRCERA ,7,41,4,0,0,1,3,3,52,TRUE
10122500H0841H09,3061639,ZSP1,10122500,NEORECOR 2000IU/0.3ML 1ASRG IN,26-Feb-16,H0841H09,29-Mar-16,11-Apr-16,27-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,32,13,16,-15,6,1,1,54,TRUE
10140267H0534H14,3061665,ZSP1,10140267,MIRCERA 50MCG/0.3ML 1ASRG PE,26-Feb-16,H0534H14,7-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,20-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,41,4,0,0,9,1,1,56,TRUE
10142051H0579H22,3061668,ZSP1,10142051,MIRCERA 75MCG/0.3ML 1ASRG PRISA,26-Feb-16,H0579H22,7-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,20-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,41,4,0,1,8,1,1,56,TRUE
10142045H0534H16,3061682,ZSP1,10142045,MIRCERA 50MCG/0.3ML 1ASRG CO,26-Feb-16,H0534H16,7-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,20-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,41,4,0,0,9,1,1,56,TRUE
10095591H0534H15,3067220,ZSP1,10095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,2-Mar-16,H0534H15,7-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,MIRCERA ,7,36,4,0,0,8,1,0,49,TRUE
10112506H0551H13,3068469,ZSP1,10112506,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,4-Mar-16,H0551H13,7-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,19-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,34,4,0,0,8,2,1,49,TRUE
10159045B8013H02,3072745,ZSP1,10159045,AVASTIN 100MG/4ML 1VIAL HU,23-Mar-16,B8013H02,7-Apr-16,11-Apr-16,12-Apr-16,12-Apr-16,20-Apr-16,22-Apr-16,25-Apr-16,AVASTIN ,7,15,4,1,0,8,2,3,33,TRUE
10159000B8008H17,3072746,ZSP1,10159000,AVASTIN 100MG/4ML 1VIAL HR,23-Mar-16,B8008H17,6-Apr-16,11-Apr-16,11-Apr-16,11-Apr-16,20-Apr-16,21-Apr-16,22-Apr-16,AVASTIN ,7,14,5,0,0,9,1,1,30,TRUE
10159029B8013H01,3072747,ZSP1,10159029,AVASTIN 100MG/4ML 1VIAL BG,23-Mar-16,B8013H01,7-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,AVASTIN ,7,15,4,0,1,8,0,1,29,TRUE
10159051B8507H03,3072748,ZSP1,10159051,AVASTIN 100MG/4ML 1VIAL SE-FI,23-Mar-16,B8507H03,4-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,AVASTIN ,7,12,7,0,1,8,0,1,29,TRUE
10159035B8008H16,3072765,ZSP1,10159035,AVASTIN 100MG/4ML 1VIAL ES,23-Mar-16,B8008H16,4-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,AVASTIN ,7,12,7,0,1,8,0,1,29,TRUE
10159050B8507H04,3072766,ZSP1,10159050,AVASTIN 100MG/4ML 1VIAL RO,23-Mar-16,B8507H04,6-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,20-Apr-16,21-Apr-16,22-Apr-16,AVASTIN ,7,14,5,0,1,8,1,1,30,TRUE
10159037B8008H18,3072767,ZSP1,10159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,23-Mar-16,B8008H18,6-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,AVASTIN ,7,14,5,0,1,9,1,3,33,TRUE
10169194H0155H05,3072768,ZSP1,10169194,PERJETA 420MG/14ML 1VIAL DK-NO-IS,23-Mar-16,H0155H05,6-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,20-Apr-16,22-Apr-16,25-Apr-16,PERJETA ,7,14,6,0,0,8,2,3,33,TRUE
10122500H0840H13,3072777,ZSP1,10122500,NEORECOR 2000IU/0.3ML 1ASRG IN,29-Mar-16,H0840H13,29-Mar-16,11-Apr-16,11-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,0,13,0,1,6,1,1,22,TRUE
10161796H0575H04,3073151,ZSP1,10161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,6-Apr-16,H0575H04,7-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,19-Apr-16,MIRCERA ,2,1,4,0,1,6,1,0,13,TRUE
10161796H0577H01,3073240,ZSP1,10161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,7-Apr-16,H0577H01,7-Apr-16,11-Apr-16,11-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,19-Apr-16,MIRCERA ,2,0,4,0,1,6,1,0,12,TRUE
10109000H0577H06,3061611,ZSP1,10109000,NEORECOR 500IU/.3ML 6 ASRG CZSKHUSI,26-Feb-16,H0577H06,24-Mar-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,25-Apr-16,26-Apr-16,NEORECOR ,7,27,19,0,1,7,5,1,60,TRUE
10109002H0577H07,3061615,ZSP1,10109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,26-Feb-16,H0577H07,1-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,NEORECOR ,7,35,11,0,1,7,0,1,55,TRUE
10109003H0577H05,3061616,ZSP1,10109003,NEORECOR 500IU/.3ML 6 ASRG FR,26-Feb-16,H0577H05,24-Mar-16,12-Apr-16,12-Apr-16,12-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,27,19,0,0,6,1,1,54,TRUE
10110668H0579H24,3061646,ZSP1,10110668,MIRCERA 75MCG/.3ML 1 ASRG IN,26-Feb-16,H0579H24,7-Apr-16,11-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,21-Apr-16,25-Apr-16,MIRCERA ,7,41,4,1,0,9,0,4,59,TRUE
10130024H0549H01,3061660,ZSP1,10130024,MIRCERA 120MCG/0.3ML 1ASRG KR,26-Feb-16,H0549H01,7-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,21-Apr-16,25-Apr-16,MIRCERA ,7,41,5,0,0,9,0,4,59,TRUE
10142038H0554H04,3061669,ZSP1,10142038,MIRCERA 150MCG/0.3ML 1ASRG CO,26-Feb-16,H0554H04,7-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,21-Apr-16,21-Apr-16,22-Apr-16,MIRCERA ,7,41,5,0,1,8,0,1,56,TRUE
10121906H0554H05,3061675,ZSP1,10121906,MIRCERA 150MCG/.3ML 1 ASRG ZA,26-Feb-16,H0554H05,7-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,21-Apr-16,25-Apr-16,MIRCERA ,7,41,5,0,1,7,1,4,59,TRUE
10095647H0552H40,3068005,ZSP1,10095647,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,3-Mar-16,H0552H40,7-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,20-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,35,5,0,0,8,2,3,53,TRUE
10112507H0549H09,3068466,ZSP1,10112507,MIRCERA 250MCG/.3ML 1 ASRG SE-FI,4-Mar-16,H0549H09,7-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,34,5,0,0,9,1,3,52,TRUE
10095642H0548H34,3068887,ZSP1,10095642,MIRCERA 120MCG/.3ML 1 ASRG IT-PU,4-Mar-16,H0548H34,8-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,27-Apr-16,28-Apr-16,MIRCERA ,7,35,4,0,0,9,6,1,55,TRUE
10095602H0579H23,3071165,ZSP1,10095602,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,9-Mar-16,H0579H23,7-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,29,5,0,0,9,1,3,47,TRUE
10095641H0548H32,3072686,ZSP1,10095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,16-Mar-16,H0548H32,7-Apr-16,12-Apr-16,12-Apr-16,12-Apr-16,21-Apr-16,27-Apr-16,28-Apr-16,MIRCERA ,7,22,5,0,0,9,6,1,43,TRUE
10169210H0155H07,3072750,ZSP1,10169210,PERJETA 420MG/14ML 1VIAL HR,23-Mar-16,H0155H07,6-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,25-Apr-16,26-Apr-16,PERJETA ,7,14,6,0,1,7,5,1,34,TRUE
10169193H0155H06,3072770,ZSP1,10169193,PERJETA 420MG/14ML 1VIAL DE,23-Mar-16,H0155H06,6-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,25-Apr-16,26-Apr-16,PERJETA ,7,14,6,0,1,7,5,1,34,TRUE
10169199H0155H08,3072771,ZSP1,10169199,PERJETA 420MG/14ML 1VIAL GR-CY,23-Mar-16,H0155H08,6-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,25-Apr-16,26-Apr-16,PERJETA ,7,14,6,0,1,7,5,1,34,TRUE
10159239H4646H05,3072772,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,23-Mar-16,H4646H05,6-Apr-16,12-Apr-16,13-Apr-16,13-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,HERCEPTI ,7,14,6,1,0,6,1,0,28,TRUE
10140268H0578H27,3072889,ZSP1,10140268,MIRCERA 100MCG/0.3ML 1ASRG PE,1-Apr-16,H0578H27,8-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,20-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,7,4,0,1,7,2,3,24,TRUE
10095647H0554H06,3073222,ZSP1,10095647,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,7-Apr-16,H0554H06,7-Apr-16,12-Apr-16,12-Apr-16,13-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,0,5,0,1,8,4,1,19,TRUE
10168760B2045H32,3061362,ZSP1,10168760,ROACTEM 80MG/4ML 1VIAL IV PT,25-Feb-16,B2045H32,6-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,ROACTEM ,7,41,7,0,1,6,0,1,56,TRUE
10168761B2045H31,3061366,ZSP1,10168761,ROACTEM 80MG/4ML 1VIAL IV RO,25-Feb-16,B2045H31,6-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,ROACTEM ,7,41,7,0,1,6,0,1,56,TRUE
10168765B2045H33,3061390,ZSP1,10168765,ROACTEM 80MG/4ML 1VIAL IV ELL,25-Feb-16,B2045H33,6-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,ROACTEM ,7,41,7,0,1,6,0,1,56,TRUE
10095578H0021H01,3061545,ZSP1,10095578,MIRCERA 360MCG/0.6ML 1ASRG FR,26-Feb-16,H0021H01,13-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,47,0,0,0,8,4,1,60,TRUE
10087819H0021H02,3061560,ZSP1,10087819,MIRCERA 360MCG/0.6ML 1ASRG AU-NZ,26-Feb-16,H0021H02,13-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,47,0,0,1,7,1,3,59,TRUE
10108958H6309H06,3061602,ZSP1,10108958,NEORECOR 2000IU/.3ML 6 ASRG SC,26-Feb-16,H6309H06,4-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,20-Apr-16,22-Apr-16,25-Apr-16,NEORECOR ,7,38,9,0,0,7,2,3,59,TRUE
10112471H0021H04,3061654,ZSP1,10112471,MIRCERA 360MCG/.6ML 1 ASRG DK-NO-IS,26-Feb-16,H0021H04,13-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,21-Apr-16,26-Apr-16,27-Apr-16,MIRCERA ,7,47,0,0,1,7,5,1,61,TRUE
10133182H6310H01,3061662,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,26-Feb-16,H6310H01,31-Mar-16,13-Apr-16,14-Apr-16,15-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,RECORMON ,7,34,13,1,1,6,4,1,60,TRUE
10095665H0549H10,3071806,ZSP1,10095665,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,11-Mar-16,H0549H10,12-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,22-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,32,1,0,0,9,0,3,45,TRUE
10168757B2045H34,3072749,ZSP1,10168757,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,23-Mar-16,B2045H34,6-Apr-16,13-Apr-16,13-Apr-16,19-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,ROACTEM ,7,14,7,0,6,1,0,1,29,TRUE
10109002H0576H01,3072752,ZSP1,10109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,24-Mar-16,H0576H01,7-Apr-16,12-Apr-16,13-Apr-16,13-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,NEORECOR ,7,14,5,1,0,7,0,1,28,TRUE
10133182H6309H05,3072776,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,29-Mar-16,H6309H05,30-Mar-16,13-Apr-16,13-Apr-16,14-Apr-16,20-Apr-16,20-Apr-16,21-Apr-16,RECORMON ,7,1,14,0,1,6,0,1,23,TRUE
10159228H4647H01,3072856,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,31-Mar-16,H4647H01,6-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,19-Apr-16,20-Apr-16,25-Apr-16,HERCEPTI ,7,6,7,0,0,6,1,5,25,TRUE
10095629H0578H32,3072869,ZSP1,10095629,MIRCERA 100MCG/.3ML 1 ASRG FR,1-Apr-16,H0578H32,12-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,25-Apr-16,26-Apr-16,27-Apr-16,MIRCERA ,7,11,1,0,0,12,1,1,26,TRUE
10142034H0578H28,3072870,ZSP1,10142034,MIRCERA 100MCG/0.3ML 1ASRG PRISA,1-Apr-16,H0578H28,11-Apr-16,12-Apr-16,13-Apr-16,13-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,10,1,1,0,8,4,1,25,TRUE
10095654H0551H15,3072876,ZSP1,10095654,MIRCERA 200MCG/.3ML 1 ASRG CZSKHUSI,1-Apr-16,H0551H15,11-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,22-Apr-16,26-Apr-16,27-Apr-16,MIRCERA ,7,10,2,0,0,9,4,1,26,TRUE
10142035H0578H29,3072890,ZSP1,10142035,MIRCERA 100MCG/0.3ML 1ASRG UY-BO-PY,1-Apr-16,H0578H29,11-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,22-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,10,2,0,0,9,0,3,24,TRUE
10142043H0551H14,3072892,ZSP1,10142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,1-Apr-16,H0551H14,11-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,22-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,10,2,0,0,9,3,1,25,TRUE
10091268H0554H07,3072906,ZSP1,10091268,MIRCERA 150MCG/0.3ML 1ASRG MX,1-Apr-16,H0554H07,12-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,22-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,11,1,0,1,8,0,3,24,TRUE
10107671H0534H17,3073078,ZSP1,10107671,MIRCERA 50MCG/.3ML 1 ASRG EFA-36,4-Apr-16,H0534H17,11-Apr-16,13-Apr-16,14-Apr-16,14-Apr-16,22-Apr-16,27-Apr-16,28-Apr-16,MIRCERA ,7,7,2,1,0,8,5,1,24,TRUE
10159228H4646H06,3073168,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,6-Apr-16,H4646H06,6-Apr-16,13-Apr-16,13-Apr-16,13-Apr-16,19-Apr-16,20-Apr-16,25-Apr-16,HERCEPTI ,7,0,7,0,0,6,1,5,19,TRUE
10087819H0021H03,3073278,ZSP1,10087819,MIRCERA 360MCG/0.6ML 1ASRG AU-NZ,8-Apr-16,H0021H03,13-Apr-16,13-Apr-16,13-Apr-16,14-Apr-16,22-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,5,0,0,1,8,3,1,18,TRUE
10108952H0841H10,3061574,ZSP1,10108952,NEORECOR 2000IU/.3ML 6 ASRG ELL,26-Feb-16,H0841H10,31-Mar-16,14-Apr-16,14-Apr-16,14-Apr-16,18-Apr-16,19-Apr-16,20-Apr-16,NEORECOR ,7,34,14,0,0,4,1,1,54,TRUE
10108953H0841H11,3061597,ZSP1,10108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,26-Feb-16,H0841H11,1-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,21-Apr-16,26-Apr-16,27-Apr-16,NEORECOR ,7,35,13,0,1,6,5,1,61,TRUE
10109020H0616H09,3061625,ZSP1,10109020,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,26-Feb-16,H0616H09,30-Mar-16,14-Apr-16,14-Apr-16,15-Apr-16,26-Apr-16,26-Apr-16,27-Apr-16,NEORECOR ,7,33,15,0,1,11,0,1,61,TRUE
10109022H6215H15,3061642,ZSP1,10109022,NEORECOR 6000IU/.3ML 6 ASRG ES-PT,26-Feb-16,H6215H15,30-Mar-16,14-Apr-16,15-Apr-16,18-Apr-16,25-Apr-16,26-Apr-16,27-Apr-16,NEORECOR ,7,33,15,1,3,7,1,1,61,TRUE
10168703B2053H28,3072838,ZSP1,10168703,ROACTEM 200MG/10ML 1VIAL IV IE,31-Mar-16,B2053H28,6-Apr-16,13-Apr-16,14-Apr-16,14-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,ROACTEM ,7,6,7,1,0,7,1,3,25,TRUE
10168701B2053H29,3072858,ZSP1,10168701,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,31-Mar-16,B2053H29,6-Apr-16,14-Apr-16,14-Apr-16,14-Apr-16,21-Apr-16,22-Apr-16,25-Apr-16,ROACTEM ,7,6,8,0,0,7,1,3,25,TRUE
10095626H0578H33,3072871,ZSP1,10095626,MIRCERA 100MCG/.3ML 1 ASRG BE-NL,1-Apr-16,H0578H33,12-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,26-Apr-16,27-Apr-16,28-Apr-16,MIRCERA ,7,11,2,0,1,11,1,1,27,TRUE
10168698B2053H27,3072877,ZSP1,10168698,ROACTEM 200MG/10ML 1VIAL IV ES,1-Apr-16,B2053H27,6-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,21-Apr-16,26-Apr-16,27-Apr-16,ROACTEM ,7,5,8,0,1,6,5,1,26,TRUE
10168731B3008H25,3072878,ZSP1,10168731,ROACTEM 400MG/20ML 1VIAL IV FR-CLINCHU,1-Apr-16,B3008H25,7-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,22-Apr-16,25-Apr-16,26-Apr-16,ROACTEM ,7,6,7,0,1,7,3,1,25,TRUE
10168739B3008H24,3072879,ZSP1,10168739,ROACTEM 400MG/20ML 1VIAL IV PL,1-Apr-16,B3008H24,7-Apr-16,14-Apr-16,14-Apr-16,22-Apr-16,25-Apr-16,25-Apr-16,26-Apr-16,ROACTEM ,7,6,7,0,8,3,0,1,25,TRUE
10168700B2053H30,3072891,ZSP1,10168700,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,1-Apr-16,B2053H30,6-Apr-16,14-Apr-16,14-Apr-16,14-Apr-16,19-Apr-16,20-Apr-16,21-Apr-16,ROACTEM ,7,5,8,0,0,5,1,1,20,TRUE
10168733B3008H23,3072894,ZSP1,10168733,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,1-Apr-16,B3008H23,7-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,26-Apr-16,26-Apr-16,27-Apr-16,ROACTEM ,7,6,7,0,1,11,0,1,26,TRUE
10168720B3008H27,3072896,ZSP1,10168720,ROACTEM 400MG/20ML 1VIAL IV AT,1-Apr-16,B3008H27,8-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,ROACTEM ,7,7,6,0,1,6,4,1,25,TRUE
10107352H0578H31,3072900,ZSP1,10107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,1-Apr-16,H0578H31,12-Apr-16,14-Apr-16,14-Apr-16,14-Apr-16,22-Apr-16,25-Apr-16,26-Apr-16,MIRCERA ,7,11,2,0,0,8,3,1,25,TRUE
10091266H0578H30,3072903,ZSP1,10091266,MIRCERA 100MCG/0.3ML 1ASRG MX,1-Apr-16,H0578H30,12-Apr-16,14-Apr-16,14-Apr-16,14-Apr-16,22-Apr-16,22-Apr-16,25-Apr-16,MIRCERA ,7,11,2,0,0,8,0,3,24,TRUE
10168725B3008H26,3072907,ZSP1,10168725,ROACTEM 400MG/20ML 1VIAL IV DK-NO-IS,1-Apr-16,B3008H26,8-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,21-Apr-16,25-Apr-16,26-Apr-16,ROACTEM ,7,7,6,0,1,6,4,1,25,TRUE
10171457B0002H01,3073413,ZSP1,10171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,12-Apr-16,B0002H01,13-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,22-Apr-16,28-Apr-16,29-Apr-16,MIRCERA ,7,1,1,0,1,7,6,1,17,TRUE
10171457B0003H01,3073414,ZSP1,10171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,12-Apr-16,B0003H01,13-Apr-16,14-Apr-16,14-Apr-16,15-Apr-16,22-Apr-16,28-Apr-16,29-Apr-16,MIRCERA ,7,1,1,0,1,7,6,1,17,TRUE
10108971H6225H07,3061605,ZSP1,10108971,NEORECOR 3000IU/.3ML 6 ASRG DEATBENL,26-Feb-16,H6225H07,4-Apr-16,15-Apr-16,15-Apr-16,18-Apr-16,25-Apr-16,28-Apr-16,29-Apr-16,NEORECOR ,7,38,11,0,3,7,3,1,63,TRUE
