Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Start Date,Packaging End Date,Packaging Head Pkg Sigoff,BRR Start,BRR End,QA Release Date,Product,Batch Status,PO Crearte to Release,Release to Pkg Start,Pkg Start to Finish,PKG Finish to BRR Begin,BRR Start To Finish,BRR Finish to QP Release,FG E2E,Check
10170223H0548H29,3045264,ZSP1,10170223,MIRCERA 250MCG/0.3ML 1ASRG KR,12/17/2015,H0548H29,1/4/2016,1/12/2016,1/13/2016,1/13/2016,1/13/2016,1/27/2016,1/27/2016,MIRCERA,7,18,8,1,0,14,0,41,TRUE
10159538B8009H02,3045315,ZSP1,10159538,AVASTIN 400MG/16ML 1VIAL SK,12/17/2015,B8009H02,1/7/2016,1/12/2016,1/13/2016,1/14/2016,1/25/2016,1/26/2016,1/26/2016,AVASTIN,7,21,5,2,11,1,0,40,TRUE
10170224H0020H10,3045698,ZSP1,10170224,MIRCERA 360MCG/0.6ML 1ASRG KR,12/18/2015,H0020H10,1/7/2016,1/13/2016,1/13/2016,1/13/2016,1/13/2016,1/28/2016,1/28/2016,MIRCERA,7,20,6,0,0,15,0,41,TRUE
10095580H0020H07,3045715,ZSP1,10095580,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,12/18/2015,H0020H07,1/7/2016,1/13/2016,1/13/2016,1/14/2016,1/14/2016,1/27/2016,1/28/2016,MIRCERA,7,20,6,1,0,13,1,41,TRUE
10095578H0020H08,3045717,ZSP1,10095578,MIRCERA 360MCG/0.6ML 1ASRG FR,12/18/2015,H0020H08,1/7/2016,1/13/2016,1/13/2016,1/14/2016,1/14/2016,1/20/2016,1/21/2016,MIRCERA,7,20,6,1,0,6,1,34,TRUE
10095581H0020H11,3045757,ZSP1,10095581,MIRCERA 360MCG/0.6ML 1ASRG IT-PU,12/18/2015,H0020H11,1/12/2016,1/13/2016,1/13/2016,1/14/2016,1/14/2016,1/27/2016,1/28/2016,MIRCERA,7,25,1,1,0,13,1,41,TRUE
10095575H0020H09,3045762,ZSP1,10095575,MIRCERA 360MCG/.6ML 1 ASRG BE-NL,12/18/2015,H0020H09,1/7/2016,1/13/2016,1/13/2016,1/14/2016,1/14/2016,1/27/2016,1/28/2016,MIRCERA,7,20,6,1,0,13,1,41,TRUE
10159226H4619H06,3042451,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,11/25/2015,H4619H06,12/22/2015,1/14/2016,1/14/2016,1/15/2016,1/21/2016,2/2/2016,2/3/2016,HERCEPTI,7,27,23,1,6,12,1,70,TRUE
10159250H4619H07,3042464,ZSP1,10159250,HERCEPTI 150MG 1VILY IV PL,11/25/2015,H4619H07,12/22/2015,1/14/2016,1/14/2016,1/15/2016,1/21/2016,1/28/2016,1/28/2016,HERCEPTI,7,27,23,1,6,7,0,64,TRUE
10159256H4619H08,3042476,ZSP1,10159256,HERCEPTI 150MG 1VILY IV SI,11/25/2015,H4619H08,12/22/2015,1/14/2016,1/14/2016,1/15/2016,1/20/2016,1/20/2016,1/21/2016,HERCEPTI,7,27,23,1,5,0,1,57,TRUE
10159212N1046H02,3042993,ZSP1,10159212,HERCEPTI 150MG 1VILY IV DE,11/27/2015,N1046H02,12/22/2015,1/14/2016,1/14/2016,1/15/2016,1/28/2016,1/28/2016,1/28/2016,HERCEPTI,7,25,23,1,13,0,0,62,TRUE
10159212N1044H02,3042994,ZSP1,10159212,HERCEPTI 150MG 1VILY IV DE,11/27/2015,N1044H02,12/22/2015,1/13/2016,1/14/2016,1/15/2016,1/28/2016,1/28/2016,1/28/2016,HERCEPTI,7,25,22,2,13,0,0,62,TRUE
10159226H4620H02,3042995,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,11/27/2015,H4620H02,12/22/2015,1/14/2016,1/14/2016,1/15/2016,1/25/2016,2/2/2016,2/3/2016,HERCEPTI,7,25,23,1,10,8,1,68,TRUE
10141943H0693H07,3043972,ZSP1,10141943,RECORMON 50000IU 1VILY UY-BO-PY,12/3/2015,H0693H07,12/18/2015,1/14/2016,1/15/2016,1/15/2016,1/15/2016,1/20/2016,1/21/2016,RECORMON,7,15,27,1,0,5,1,49,TRUE
10161795H0576H02,3045722,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,12/18/2015,H0576H02,1/7/2016,1/13/2016,1/14/2016,1/15/2016,1/15/2016,1/19/2016,1/20/2016,MIRCERA,2,20,6,2,0,4,1,33,TRUE
10159228H4620H04,3042453,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,11/25/2015,H4620H04,12/22/2015,1/15/2016,1/15/2016,1/15/2016,1/28/2016,1/28/2016,1/28/2016,HERCEPTI,7,27,24,0,13,0,0,64,TRUE
10159235H4620H05,3042454,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,11/25/2015,H4620H05,12/22/2015,1/15/2016,1/15/2016,1/15/2016,1/28/2016,1/28/2016,1/28/2016,HERCEPTI,7,27,24,0,13,0,0,64,TRUE
10159254H4620H03,3042459,ZSP1,10159254,HERCEPTI 150MG 1VILY IV SE-FI,11/25/2015,H4620H03,12/22/2015,1/14/2016,1/15/2016,1/15/2016,1/25/2016,1/26/2016,1/26/2016,HERCEPTI,7,27,23,1,10,1,0,62,TRUE
10133182H6294H01,3042683,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,11/26/2015,H6294H01,1/12/2016,1/15/2016,1/15/2016,1/18/2016,1/26/2016,1/27/2016,1/27/2016,RECORMON,7,47,3,3,8,1,0,62,TRUE
10095641H0548H19,3042967,ZSP1,10095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,11/27/2015,H0548H19,1/13/2016,1/15/2016,1/15/2016,1/18/2016,1/18/2016,1/27/2016,1/28/2016,MIRCERA,7,47,2,3,0,9,1,62,TRUE
10159253H4620H06,3045283,ZSP1,10159253,HERCEPTI 150MG 1VILY IV RO,12/17/2015,H4620H06,1/14/2016,1/15/2016,1/15/2016,1/18/2016,1/20/2016,1/20/2016,1/21/2016,HERCEPTI,7,28,1,3,2,0,1,35,TRUE
10159235H4634H01,3045302,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,12/17/2015,H4634H01,1/4/2016,1/15/2016,1/15/2016,1/15/2016,1/28/2016,1/29/2016,2/1/2016,HERCEPTI,7,18,11,0,13,1,3,46,TRUE
10159237H4634H02,3045305,ZSP1,10159237,HERCEPTI 150MG 1VILY IV FR-CLIN,12/17/2015,H4634H02,1/14/2016,1/15/2016,1/15/2016,1/18/2016,1/28/2016,2/3/2016,2/4/2016,HERCEPTI,7,28,1,3,10,6,1,49,TRUE
10120496H0573H32,3045718,ZSP1,10120496,MIRCERA 100MCG/0.3ML 1ASRG BA,12/18/2015,H0573H32,1/13/2016,1/15/2016,1/15/2016,1/15/2016,1/15/2016,1/21/2016,1/22/2016,MIRCERA,7,26,2,0,0,6,1,35,TRUE
10098945H0552H28,3045755,ZSP1,10098945,MIRCERA 150MCG/.3ML 1 ASRG DE,12/18/2015,H0552H28,1/13/2016,1/15/2016,1/15/2016,1/18/2016,1/18/2016,1/27/2016,1/28/2016,MIRCERA,7,26,2,3,0,9,1,41,TRUE
10112504H0548H20,3045756,ZSP1,10112504,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,12/18/2015,H0548H20,1/13/2016,1/15/2016,1/15/2016,1/18/2016,1/18/2016,1/29/2016,2/1/2016,MIRCERA,7,26,2,3,0,11,3,45,TRUE
10142038H0552H29,3045810,ZSP1,10142038,MIRCERA 150MCG/0.3ML 1ASRG CO,12/18/2015,H0552H29,1/13/2016,1/15/2016,1/15/2016,1/18/2016,1/18/2016,1/29/2016,2/1/2016,MIRCERA,7,26,2,3,0,11,3,45,TRUE
10133182H6295H01,3047589,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,12/22/2015,H6295H01,1/12/2016,1/17/2016,1/19/2016,1/19/2016,1/26/2016,1/26/2016,1/26/2016,RECORMON,7,21,5,2,7,0,0,35,TRUE
10159235H4611H09,3049860,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,1/4/2016,H4611H09,1/4/2016,1/15/2016,1/15/2016,1/15/2016,1/29/2016,1/29/2016,2/1/2016,HERCEPTI,7,0,11,0,14,0,3,28,TRUE
10161795H0576H03,3050779,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,1/7/2016,H0576H03,1/14/2016,1/14/2016,1/15/2016,1/15/2016,1/15/2016,1/19/2016,1/20/2016,MIRCERA,2,7,0,1,0,4,1,13,TRUE
10142040H0552H27,3051071,ZSP1,10142040,MIRCERA 150MCG/0.3ML 1ASRG UY-BO-PY,1/8/2016,H0552H27,1/13/2016,1/15/2016,1/15/2016,1/15/2016,1/15/2016,1/28/2016,1/28/2016,MIRCERA,7,5,2,0,0,13,0,20,TRUE
10109021H6214H13,3035974,ZSP1,10109021,NEORECOR 6000IU/.3ML 6 ASRG ELL,10/28/2015,H6214H13,12/10/2015,12/15/2015,12/15/2015,12/16/2015,1/5/2016,1/15/2016,1/18/2016,NEORECOR,7,43,5,1,20,10,3,82,TRUE
10131081H6273H09,3042988,ZSP1,10131081,BONIVA 3MG/3ML 1ASRG US,11/27/2015,H6273H09,1/14/2016,1/18/2016,1/19/2016,1/20/2016,1/20/2016,1/22/2016,1/22/2016,BONIVA,7,48,4,2,0,2,0,56,TRUE
10067621H0695H05,3045187,ZSP1,10067621,RECORMON 50000IU 1 VILY MX,12/16/2015,H0695H05,1/11/2016,1/15/2016,1/20/2016,1/21/2016,1/21/2016,2/2/2016,2/3/2016,RECORMON,7,26,4,6,0,12,1,49,TRUE
10161795H0576H04,3052154,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,1/15/2016,H0576H04,1/15/2016,1/18/2016,1/20/2016,1/21/2016,1/21/2016,3/22/2016,3/22/2016,MIRCERA,2,0,3,3,0,61,0,67,TRUE
10108995H6255H07,3033013,ZSP1,10108995,NEORECOR 4000IU/.3ML 6 ASRG GB-IE-GRCY,9/28/2015,H6255H07,12/22/2015,1/19/2016,1/20/2016,1/20/2016,1/26/2016,2/2/2016,2/2/2016,NEORECOR,7,85,28,1,6,7,0,127,TRUE
10145648H6275H01,3034496,ZSP1,10145648,BONVIVA 3MG/3ML 1ASRG EC,10/26/2015,H6275H01,1/11/2016,1/19/2016,1/21/2016,1/21/2016,1/25/2016,1/26/2016,1/26/2016,BONVIVA,7,77,8,2,4,1,0,92,TRUE
10168753B2045H07,3042477,ZSP1,10168753,ROACTEM 80MG/4ML 1VIAL IV FR-CLINCHU,11/25/2015,B2045H07,1/18/2016,1/19/2016,1/19/2016,1/21/2016,1/29/2016,2/1/2016,2/1/2016,ROACTEM,7,54,1,2,8,3,0,68,TRUE
10168755B2045H01,3042478,ZSP1,10168755,ROACTEM 80MG/4ML 1VIAL IV GR,11/25/2015,B2045H01,1/15/2016,1/19/2016,1/19/2016,1/21/2016,1/28/2016,2/9/2016,2/10/2016,ROACTEM,7,51,4,2,7,12,1,77,TRUE
10168759B2045H04,3042480,ZSP1,10168759,ROACTEM 80MG/4ML 1VIAL IV PL,11/25/2015,B2045H04,1/15/2016,1/19/2016,1/19/2016,1/21/2016,1/29/2016,2/4/2016,2/9/2016,ROACTEM,7,51,4,2,8,6,5,76,TRUE
10168760B2045H05,3042508,ZSP1,10168760,ROACTEM 80MG/4ML 1VIAL IV PT,11/25/2015,B2045H05,1/15/2016,1/19/2016,1/19/2016,1/21/2016,1/29/2016,2/9/2016,2/9/2016,ROACTEM,7,51,4,2,8,11,0,76,TRUE
10159704H6257H03,3042876,ZSP1,10159704,RECORMON 4000IU/0.3ML 6ASRG FE-REG,11/27/2015,H6257H03,1/13/2016,1/19/2016,1/19/2016,1/20/2016,1/22/2016,1/25/2016,1/25/2016,RECORMON,7,47,6,1,2,3,0,59,TRUE
10144938H0669H05,3044807,ZSP1,10144938,NEORECOR 4000IU/0.3ML 6ASRG HR,12/11/2015,H0669H05,12/22/2015,1/20/2016,1/20/2016,1/20/2016,1/21/2016,1/21/2016,1/22/2016,NEORECOR,7,11,29,0,1,0,1,42,TRUE
10168748B2045H06,3045328,ZSP1,10168748,ROACTEM 80MG/4ML 1VIAL IV DK-NO-IS,12/17/2015,B2045H06,1/18/2016,1/18/2016,1/19/2016,1/21/2016,1/29/2016,2/2/2016,2/2/2016,ROACTEM,7,32,0,3,8,4,0,47,TRUE
10168767B2045H02,3045329,ZSP1,10168767,ROACTEM 80MG/4ML 1VIAL IV HR,12/17/2015,B2045H02,1/15/2016,1/19/2016,1/19/2016,1/21/2016,1/28/2016,2/9/2016,2/10/2016,ROACTEM,7,29,4,2,7,12,1,55,TRUE
10168754B2045H09,3045330,ZSP1,10168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,12/17/2015,B2045H09,1/18/2016,1/19/2016,1/19/2016,1/21/2016,1/29/2016,2/3/2016,2/3/2016,ROACTEM,7,32,1,2,8,5,0,48,TRUE
10168758B2045H03,3045345,ZSP1,10168758,ROACTEM 80MG/4ML 1VIAL IV NL,12/17/2015,B2045H03,1/15/2016,1/19/2016,1/19/2016,1/21/2016,1/29/2016,2/3/2016,2/3/2016,ROACTEM,7,29,4,2,8,5,0,48,TRUE
10168761B2045H10,3045383,ZSP1,10168761,ROACTEM 80MG/4ML 1VIAL IV RO,12/17/2015,B2045H10,1/19/2016,1/19/2016,1/20/2016,1/21/2016,1/29/2016,2/9/2016,2/9/2016,ROACTEM,7,33,0,2,8,11,0,54,TRUE
10159704H6256H04,3047683,ZSP1,10159704,RECORMON 4000IU/0.3ML 6ASRG FE-REG,12/22/2015,H6256H04,1/13/2016,1/19/2016,1/19/2016,1/19/2016,1/22/2016,1/22/2016,1/25/2016,RECORMON,7,22,6,0,3,0,3,34,TRUE
10109012H6218H08,3035750,ZSP1,10109012,NEORECOR 5000IU/.3ML 6 ASRG GB-IE-GRCY,10/28/2015,H6218H08,1/8/2016,1/20/2016,1/20/2016,1/21/2016,1/21/2016,1/22/2016,1/22/2016,NEORECOR,7,72,12,1,0,1,0,86,TRUE
10109006H6218H03,3035752,ZSP1,10109006,NEORECOR 5000IU/.3ML 6 ASRG CZSKHUSI,10/28/2015,H6218H03,12/15/2015,1/20/2016,1/20/2016,1/21/2016,1/27/2016,1/28/2016,1/29/2016,NEORECOR,7,48,36,1,6,1,1,93,TRUE
10110674H0669H06,3035768,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,10/28/2015,H0669H06,12/23/2015,1/20/2016,1/20/2016,1/21/2016,1/27/2016,1/28/2016,1/28/2016,RECORMON,7,56,28,1,6,1,0,92,TRUE
10167584H6218H06,3042128,ZSP1,10167584,RECORMON 5000IU/.3ML 6 ASRG TW,11/16/2015,H6218H06,1/7/2016,1/20/2016,1/21/2016,1/22/2016,1/25/2016,1/25/2016,1/26/2016,RECORMON,7,52,13,2,3,0,1,71,TRUE
10108931H0691H02,3042193,ZSP1,10108931,NEORECOR 50000IU 1 VILY CZ-SK,11/18/2015,H0691H02,1/13/2016,1/20/2016,1/21/2016,1/21/2016,1/21/2016,2/4/2016,2/4/2016,NEORECOR,7,56,7,1,0,14,0,78,TRUE
10168700B2053H03,3042472,ZSP1,10168700,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,11/25/2015,B2053H03,1/15/2016,1/20/2016,1/20/2016,1/21/2016,1/27/2016,1/28/2016,1/28/2016,ROACTEM,7,51,5,1,6,1,0,64,TRUE
10168704B2053H06,3042473,ZSP1,10168704,ROACTEM 200MG/10ML 1VIAL IV IT-CLIN,11/25/2015,B2053H06,1/18/2016,1/20/2016,1/20/2016,1/21/2016,1/27/2016,1/29/2016,2/1/2016,ROACTEM,7,54,2,1,6,2,3,68,TRUE
10168756B2045H08,3042479,ZSP1,10168756,ROACTEM 80MG/4ML 1VIAL IV IE,11/25/2015,B2045H08,1/18/2016,1/20/2016,1/20/2016,1/21/2016,1/29/2016,2/9/2016,2/9/2016,ROACTEM,7,54,2,1,8,11,0,76,TRUE
10168698B2053H05,3042505,ZSP1,10168698,ROACTEM 200MG/10ML 1VIAL IV ES,11/25/2015,B2053H05,1/18/2016,1/20/2016,1/20/2016,1/21/2016,1/27/2016,2/4/2016,2/9/2016,ROACTEM,7,54,2,1,6,8,5,76,TRUE
10168701B2053H04,3042511,ZSP1,10168701,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,11/25/2015,B2053H04,1/18/2016,1/20/2016,1/20/2016,1/27/2016,1/27/2016,2/11/2016,2/11/2016,ROACTEM,7,54,2,7,0,15,0,78,TRUE
10169936B2053H02,3042514,ZSP1,10169936,ROACTEM 200MG/10ML 1VIAL IV HU,11/25/2015,B2053H02,1/15/2016,1/20/2016,1/20/2016,1/21/2016,1/27/2016,2/11/2016,2/11/2016,ROACTEM,7,51,5,1,6,15,0,78,TRUE
10168706B2053H01,3042853,ZSP1,10168706,ROACTEM 200MG/10ML 1VIAL IV PL,11/27/2015,B2053H01,1/15/2016,1/20/2016,1/20/2016,1/21/2016,1/27/2016,1/28/2016,1/28/2016,ROACTEM,7,49,5,1,6,1,0,62,TRUE
10169193H0141H03,3044857,ZSP1,10169193,PERJETA 420MG/14ML 1VIAL DE,12/12/2015,H0141H03,1/19/2016,1/20/2016,1/21/2016,1/21/2016,1/28/2016,1/29/2016,2/1/2016,PERJETA,7,38,1,1,7,1,3,51,TRUE
10161796H0575H01,3045741,ZSP1,10161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,12/18/2015,H0575H01,1/18/2016,1/20/2016,1/21/2016,1/22/2016,1/22/2016,1/27/2016,1/27/2016,MIRCERA,2,31,2,2,0,5,0,40,TRUE
10109009H6218H04,3033092,ZSP1,10109009,NEORECOR 5000IU/.3ML 6 ASRG ELL,9/28/2015,H6218H04,1/5/2016,1/21/2016,1/21/2016,1/22/2016,2/1/2016,2/4/2016,2/4/2016,NEORECOR,7,99,16,1,10,3,0,129,TRUE
10086767H6265H01,3035033,ZSP1,10086767,BONVIVA 3MG/3ML 1ASRG CIS,10/27/2015,H6265H01,1/15/2016,1/21/2016,,1/25/2016,1/27/2016,3/3/2016,3/3/2016,BONVIVA,7,80,6,4,2,36,0,128,TRUE
10094790H6275H02,3035057,ZSP1,10094790,BONVIVA 3MG/3ML 1 ASRG BR,10/27/2015,H6275H02,1/12/2016,1/21/2016,1/21/2016,1/21/2016,1/25/2016,1/26/2016,1/26/2016,BONVIVA,7,77,9,0,4,1,0,91,TRUE
10110685H0647H08,3035730,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,10/28/2015,H0647H08,1/11/2016,1/21/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,1/27/2016,RECORMON,7,75,10,1,3,2,0,91,TRUE
10109016H6218H07,3035749,ZSP1,10109016,NEORECOR 5000IU/.3ML 6 ASRG SC,10/28/2015,H6218H07,1/7/2016,1/21/2016,1/21/2016,1/22/2016,2/1/2016,2/4/2016,2/4/2016,NEORECOR,7,71,14,1,10,3,0,99,TRUE
10109008H6218H05,3035751,ZSP1,10109008,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,10/28/2015,H6218H05,1/5/2016,1/21/2016,1/21/2016,1/21/2016,1/21/2016,1/22/2016,1/25/2016,NEORECOR,7,69,16,0,0,1,3,89,TRUE
10110678H0647H07,3035753,ZSP1,10110678,NEORECOR 5000IU/0.3ML 6ASRG AU-NZ,10/28/2015,H0647H07,1/5/2016,1/22/2016,1/22/2016,1/22/2016,1/27/2016,2/1/2016,2/1/2016,NEORECOR,7,69,17,0,5,5,0,96,TRUE
10110681H0647H09,3035754,ZSP1,10110681,RECORMON 5000IU/.3ML 6 ASRG CH,10/28/2015,H0647H09,1/12/2016,1/21/2016,1/21/2016,1/22/2016,1/25/2016,1/25/2016,1/26/2016,RECORMON,7,76,9,1,3,0,1,90,TRUE
10110686H0650H01,3042673,ZSP1,10110686,RECORMON 5000IU/.3ML 6 ASRG FE,11/26/2015,H0650H01,1/7/2016,1/22/2016,1/22/2016,1/25/2016,2/1/2016,2/2/2016,2/3/2016,RECORMON,7,42,15,3,7,1,1,69,TRUE
10109010H6218H09,3042708,ZSP1,10109010,NEORECOR 5000IU/.3ML 6 ASRG ES-PT,11/26/2015,H6218H09,1/11/2016,1/21/2016,1/21/2016,1/22/2016,1/26/2016,1/28/2016,1/28/2016,NEORECOR,7,46,10,1,4,2,0,63,TRUE
10169202H0141H02,3044834,ZSP1,10169202,PERJETA 420MG/14ML 1VIAL NL,12/12/2015,H0141H02,1/19/2016,1/21/2016,1/21/2016,1/21/2016,1/28/2016,2/2/2016,2/2/2016,PERJETA,7,38,2,0,7,5,0,52,TRUE
10169198H0141H04,3044837,ZSP1,10169198,PERJETA 420MG/14ML 1VIAL GB-IE,12/12/2015,H0141H04,1/19/2016,1/21/2016,1/21/2016,1/22/2016,1/28/2016,2/4/2016,2/4/2016,PERJETA,7,38,2,1,6,7,0,54,TRUE
10169197H0141H06,3044838,ZSP1,10169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,12/12/2015,H0141H06,1/21/2016,1/21/2016,1/21/2016,1/22/2016,1/28/2016,2/4/2016,2/4/2016,PERJETA,7,40,0,1,6,7,0,54,TRUE
10169196H0141H01,3044858,ZSP1,10169196,PERJETA 420MG/14ML 1VIAL ES,12/12/2015,H0141H01,1/20/2016,1/21/2016,1/21/2016,1/21/2016,1/28/2016,2/3/2016,2/4/2016,PERJETA,7,39,1,0,7,6,1,54,TRUE
10159236H4635H02,3045279,ZSP1,10159236,HERCEPTI 150MG 1VILY IV ES,12/17/2015,H4635H02,1/15/2016,1/21/2016,1/21/2016,1/22/2016,1/26/2016,2/1/2016,2/1/2016,HERCEPTI,7,29,6,1,4,6,0,46,TRUE
10169194H0141H05,3045605,ZSP1,10169194,PERJETA 420MG/14ML 1VIAL DK-NO-IS,12/18/2015,H0141H05,1/19/2016,1/21/2016,1/21/2016,1/22/2016,1/28/2016,1/28/2016,1/28/2016,PERJETA,7,32,2,1,6,0,0,41,TRUE
10098943H0548H21,3045761,ZSP1,10098943,MIRCERA 120MCG/0.3ML 1ASRG DE,12/18/2015,H0548H21,1/21/2016,1/21/2016,1/21/2016,1/22/2016,1/22/2016,2/3/2016,2/3/2016,MIRCERA,7,34,0,1,0,12,0,47,TRUE
10108936H0691H03,3045895,ZSP1,10108936,NEORECOR 50000IU 1 VILY PL,12/18/2015,H0691H03,1/14/2016,1/21/2016,2/25/2016,1/26/2016,1/26/2016,2/1/2016,2/1/2016,NEORECOR,7,27,7,5,0,6,0,45,TRUE
10109010H6218H10,3045937,ZSP1,10109010,NEORECOR 5000IU/.3ML 6 ASRG ES-PT,12/18/2015,H6218H10,1/11/2016,1/21/2016,1/21/2016,1/25/2016,1/27/2016,2/12/2016,2/15/2016,NEORECOR,7,24,10,4,2,16,3,59,TRUE
10159236H4634H03,3049861,ZSP1,10159236,HERCEPTI 150MG 1VILY IV ES,1/4/2016,H4634H03,1/15/2016,1/21/2016,1/21/2016,1/22/2016,1/26/2016,2/1/2016,2/1/2016,HERCEPTI,7,11,6,1,4,6,0,28,TRUE
10108946H6209H11,3033102,ZSP1,10108946,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,9/28/2015,H6209H11,1/13/2016,1/24/2016,1/25/2016,1/25/2016,1/29/2016,1/29/2016,2/1/2016,NEORECOR,7,107,11,1,4,0,3,126,TRUE
10097663H6265H03,3035037,ZSP1,10097663,BONVIVA 3MG/3ML 1 ASRG PK,10/27/2015,H6265H03,1/12/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,3/3/2016,3/3/2016,BONVIVA,7,77,10,3,2,36,0,128,TRUE
10110607H6209H09,3035838,ZSP1,10110607,RECORMON 10000IU/.6ML 6 ASRG ZA,10/28/2015,H6209H09,1/8/2016,1/22/2016,1/22/2016,1/25/2016,2/1/2016,2/2/2016,2/3/2016,RECORMON,7,72,14,3,7,1,1,98,TRUE
10108976H0571H06,3035863,ZSP1,10108976,NEORECOR 3000IU/.3ML 6 ASRG SC,10/28/2015,H0571H06,1/5/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,2/2/2016,2/3/2016,NEORECOR,7,69,17,3,2,6,1,98,TRUE
10159526B8009H04,3042503,ZSP1,10159526,AVASTIN 400MG/16ML 1VIAL NL,11/25/2015,B8009H04,1/14/2016,1/22/2016,1/22/2016,1/25/2016,2/2/2016,2/4/2016,2/4/2016,AVASTIN,7,50,8,3,8,2,0,71,TRUE
10159535B8012H01,3042507,ZSP1,10159535,AVASTIN 400MG/16ML 1VIAL RO,11/25/2015,B8012H01,1/13/2016,1/22/2016,1/22/2016,1/25/2016,2/1/2016,2/2/2016,2/2/2016,AVASTIN,7,49,9,3,7,1,0,69,TRUE
10110663H0571H05,3042669,ZSP1,10110663,RECORMON 3000IU/.3ML 6 ASRG FE,11/26/2015,H0571H05,1/5/2016,1/22/2016,1/22/2016,1/25/2016,2/1/2016,2/1/2016,2/1/2016,RECORMON,7,40,17,3,7,0,0,67,TRUE
10108972H6222H11,3042672,ZSP1,10108972,NEORECOR 3000IU/.3ML 6 ASRG ES-PT,11/26/2015,H6222H11,1/7/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,2/4/2016,2/8/2016,NEORECOR,7,42,15,3,2,8,4,74,TRUE
10110680H0650H03,3042707,ZSP1,10110680,RECORMON 5000IU/.3ML 6 ASRG RS,11/26/2015,H0650H03,1/18/2016,1/22/2016,1/22/2016,1/25/2016,2/1/2016,2/8/2016,2/9/2016,RECORMON,7,53,4,3,7,7,1,75,TRUE
10159524B8012H02,3042854,ZSP1,10159524,AVASTIN 400MG/16ML 1VIAL HU,11/27/2015,B8012H02,1/22/2016,1/22/2016,1/22/2016,1/25/2016,1/26/2016,1/27/2016,1/27/2016,AVASTIN,7,56,0,3,1,1,0,61,TRUE
10159537B8012H03,3042855,ZSP1,10159537,AVASTIN 400MG/16ML 1VIAL SI,11/27/2015,B8012H03,1/22/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,2/4/2016,2/8/2016,AVASTIN,7,56,0,3,2,8,4,73,TRUE
10086767H6265H02,3045339,ZSP1,10086767,BONVIVA 3MG/3ML 1ASRG CIS,12/17/2015,H6265H02,1/15/2016,1/22/2016,1/22/2016,1/25/2016,1/27/2016,3/4/2016,3/7/2016,BONVIVA,7,29,7,3,2,37,3,81,TRUE
10110636H0630H23,3045758,ZSP1,10110636,RECORMON 30000IU/.6ML 4 ASRG FE,12/18/2015,H0630H23,1/19/2016,1/22/2016,,1/25/2016,1/25/2016,2/2/2016,2/3/2016,RECORMON,7,32,3,3,0,8,1,47,TRUE
10108982H0630H20,3045759,ZSP1,10108982,NEORECOR 30000IU/.6ML 4 ASRG CZSKHUSI,12/18/2015,H0630H20,1/13/2016,1/21/2016,1/22/2016,1/25/2016,1/25/2016,2/2/2016,2/2/2016,NEORECOR,7,26,8,4,0,8,0,46,TRUE
10110634H0630H21,3045763,ZSP1,10110634,RECORMON 30000IU/.6ML 4 ASRG EFA,12/18/2015,H0630H21,1/13/2016,1/22/2016,1/22/2016,1/25/2016,1/25/2016,2/3/2016,2/3/2016,RECORMON,7,26,9,3,0,9,0,47,TRUE
10159245H4635H01,3047684,ZSP1,10159245,HERCEPTI 150MG 1VILY IV IT-CLIN,12/22/2015,H4635H01,1/14/2016,1/21/2016,1/22/2016,1/25/2016,2/2/2016,2/4/2016,2/4/2016,HERCEPTI,7,23,7,4,8,2,0,44,TRUE
