process_order_number,order_type,material_number,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003074890,ZSP1,000000000010110645,RECORMON 30000IU/.6ML 1 ASRG FE,5/12/2016,H0633H07,6/29/2016,7/7/2016,7/7/2016,7/8/16 12:00,7/11/16 13:56,7/12/16 15:03,7/12/2016,ZSP1,1/1/2016,12/31/2016
000003075314,ZSP1,000000000010142056,RECORMON 30000IU/0.6ML 1ASRG CO,5/30/2016,H0633H08,6/29/2016,7/7/2016,7/7/2016,7/8/16 12:01,7/15/16 10:00,7/18/16 16:51,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075321,ZSP1,000000000010108980,NEORECOR 30000IU/.6ML 1 ASRG IT-PU,5/30/2016,H0633H09,6/29/2016,7/7/2016,7/7/2016,7/8/16 12:04,7/11/16 12:03,7/12/16 12:42,7/12/2016,ZSP1,1/1/2016,12/31/2016
000003075320,ZSP1,000000000010108981,NEORECOR 30000IU/.6ML 1 ASRG RO-BG-PL,5/30/2016,H0633H10,6/29/2016,7/7/2016,7/8/2016,7/8/16 12:04,7/11/16 13:31,7/13/16 14:14,7/14/2016,ZSP1,1/1/2016,12/31/2016
000003074613,ZSP1,000000000010142058,RECORMON 30000IU/0.6ML 1ASRG PRISA,5/9/2016,H0633H11,6/29/2016,7/8/2016,7/8/2016,7/11/16 10:48,7/15/16 9:34,7/21/16 8:58,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075315,ZSP1,000000000010142057,RECORMON 30000IU/0.6ML 1ASRG EC,5/30/2016,H0633H12,6/29/2016,7/8/2016,7/8/2016,7/8/16 12:03,7/15/16 9:51,7/19/16 16:58,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075311,ZSP1,000000000010110610,NEORECOR 10000IU/.6ML 6 ASRG TR,5/30/2016,H6211H02,6/29/2016,7/6/2016,7/6/2016,7/6/16 15:21,7/11/16 10:40,7/15/16 12:07,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003077234,ZSP1,000000000010142055,RECORMON 30000IU/0.6ML 1ASRG CL,6/28/2016,H0633H13,6/29/2016,7/8/2016,7/8/2016,7/8/16 12:02,7/15/16 9:39,7/20/16 10:57,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076989,ZSP1,000000000010110683,NEORECOR 5000IU/.3ML 6 ASRG TR,6/27/2016,H6221H12,6/29/2016,7/6/2016,7/6/2016,7/6/16 15:21,7/13/16 14:57,7/15/16 10:28,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003074878,ZSP1,000000000010167309,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,5/12/2016,B2000H01,6/30/2016,7/5/2016,7/5/2016,7/5/16 14:30,7/6/16 8:39,7/6/16 16:53,7/8/2016,ZSP1,1/1/2016,12/31/2016
000003075246,ZSP1,000000000010167316,NEORECOR 3000IU/0.3ML 6ASRG RO-BG-PL,5/20/2016,B2000H02,6/30/2016,7/5/2016,7/5/2016,7/5/16 14:29,7/7/16 11:03,7/8/16 9:38,7/12/2016,ZSP1,1/1/2016,12/31/2016
000003075564,ZSP1,000000000010167314,NEORECOR 3000IU/0.3ML 6ASRG GB-IE-GRCY,5/30/2016,B2000H03,6/30/2016,7/5/2016,7/5/2016,7/6/16 15:24,7/12/16 8:51,8/11/16 12:06,8/12/2016,ZSP1,1/1/2016,12/31/2016
000003075563,ZSP1,000000000010167311,NEORECOR 3000IU/0.3ML 6ASRG ES-PT,5/30/2016,B2000H04,6/30/2016,7/5/2016,7/6/2016,7/6/16 15:22,7/13/16 14:44,7/14/16 14:26,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075566,ZSP1,000000000010167335,NEORECOR 5000IU/0.3ML 6ASRG RO-BG-PL,5/30/2016,B2000H01,6/30/2016,7/6/2016,7/6/2016,7/6/16 14:13,7/12/16 13:13,7/18/16 17:18,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003077238,ZSP1,000000000010147690,MIRCERA 50MCG/0.3ML 3ASRG CIS,6/28/2016,H0536/01,6/30/2016,7/15/2016,7/15/2016,7/18/16 14:32,7/20/16 10:33,7/26/16 12:40,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003075562,ZSP1,000000000010167368,NEORECOR 3000IU/0.3ML 1ASRG FR-CLIN,5/30/2016,B2000H05,6/30/2016,7/8/2016,7/8/2016,7/11/16 9:47,7/15/16 9:26,7/20/16 13:11,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075567,ZSP1,000000000010167370,NEORECOR 3000IU/.3ML 1 ASRG IT-PU,5/30/2016,B2000H06,6/30/2016,7/10/2016,7/11/2016,7/12/16 13:42,7/15/16 14:35,8/1/16 11:44,8/2/2016,ZSP1,1/1/2016,12/31/2016
000003075281,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,5/30/2016,H0702H04,6/30/2016,7/4/2016,7/6/2016,7/6/16 15:15,7/19/16 9:56,7/27/16 13:12,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003075282,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,5/30/2016,H0704H04,6/30/2016,7/7/2016,7/14/2016,7/14/16 16:09,7/19/16 13:58,7/19/16 16:44,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076948,ZSP1,000000000010108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,6/27/2016,H0633H14,7/1/2016,7/12/2016,7/28/2016,7/14/16 14:21,7/18/16 14:58,7/21/16 15:02,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003076966,ZSP1,000000000010108987,NEORECOR 30000IU/.6ML 4 ASRG SC,6/27/2016,H0633H15,7/1/2016,7/13/2016,7/13/2016,7/14/16 14:18,7/18/16 15:03,7/21/16 16:28,7/26/2016,ZSP1,1/1/2016,12/31/2016
000003076981,ZSP1,000000000010110634,RECORMON 30000IU/.6ML 4 ASRG EFA,6/27/2016,H0633H16,7/1/2016,7/13/2016,7/14/2016,7/14/16 14:18,7/19/16 10:21,7/21/16 14:52,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075527,ZSP1,000000000010169193,PERJETA 420MG/14ML 1VIAL DE,5/30/2016,H0162H01,7/1/2016,7/7/2016,7/8/2016,7/11/16 9:53,7/14/16 10:55,7/18/16 16:11,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075489,ZSP1,000000000010169202,PERJETA 420MG/14ML 1VIAL NL,5/30/2016,H0162H02,7/1/2016,7/8/2016,7/8/2016,7/11/16 9:50,7/14/16 14:01,7/20/16 17:00,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075491,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,5/30/2016,H0162H03,7/1/2016,7/8/2016,7/8/2016,7/11/16 9:52,7/14/16 14:56,7/19/16 11:37,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075529,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,5/30/2016,H0162H04,7/1/2016,7/8/2016,7/8/2016,7/12/16 13:35,7/18/16 9:14,7/19/16 12:13,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075537,ZSP1,000000000010169196,PERJETA 420MG/14ML 1VIAL ES,5/30/2016,H0162H05,7/1/2016,7/8/2016,7/28/2016,7/11/16 9:50,7/14/16 14:22,7/15/16 15:32,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003076840,ZSP1,000000000010156148,BONIVA 3MG/3ML 1ASRG ZA,6/27/2016,H6276H08,7/1/2016,7/8/2016,7/8/2016,7/8/16 11:56,7/14/16 10:37,7/15/16 14:47,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003076795,ZSP1,000000000010071579,BONVIVA 3MG/3ML 1ASRG DK-NO-IS,6/27/2016,H6268H31,7/1/2016,8/3/2016,8/4/2016,8/4/16 17:20,8/9/16 9:35,8/11/16 11:22,8/12/2016,ZSP1,1/1/2016,12/31/2016
000003075528,ZSP1,000000000010169194,PERJETA 420MG/14ML 1VIAL DK-NO-IS,5/30/2016,H0162H06,7/1/2016,7/11/2016,7/11/2016,7/11/16 9:49,7/14/16 15:16,7/20/16 17:04,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075490,ZSP1,000000000010169207,PERJETA 420MG/14ML 1VIAL SK,5/30/2016,H0156H22,7/1/2016,7/11/2016,7/11/2016,7/12/16 13:36,7/15/16 10:46,7/19/16 14:25,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075707,ZSP1,000000000010169201,PERJETA 420MG/14ML 1VIAL IT-CLIN,5/31/2016,H0162H07,7/1/2016,7/8/2016,7/8/2016,7/11/16 9:51,7/14/16 15:27,7/19/16 15:00,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075810,ZSP1,000000000010159226,HERCEPTI 150MG 1VILY IV AT,6/1/2016,H4709H06,7/1/2016,7/4/2016,7/5/2016,7/5/16 14:32,7/11/16 7:52,7/15/16 11:47,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075291,ZSP1,000000000010088000,BONVIVA 3MG/3ML 1ASRG TR,5/30/2016,H6276H09,7/1/2016,7/6/2016,7/28/2016,7/8/16 11:56,7/14/16 9:59,7/15/16 15:37,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075411,ZSP1,000000000010110668,MIRCERA 75MCG/.3ML 1 ASRG IN,5/30/2016,H0579H49,7/1/2016,7/6/2016,7/6/2016,7/7/16 11:58,7/14/16 10:01,7/18/16 12:13,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075467,ZSP1,000000000010159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,5/30/2016,B8507H21,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:32,7/15/16 10:55,7/21/16 10:17,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075426,ZSP1,000000000010159042,AVASTIN 100MG/4ML 1VIAL GR-CY,5/30/2016,B8507H22,7/4/2016,7/11/2016,7/12/2016,7/12/16 13:28,7/13/16 7:56,7/13/16 14:00,7/14/2016,ZSP1,1/1/2016,12/31/2016
000003075597,ZSP1,000000000010126180,BONDRONA 6MG/6ML 1VIAL ZA,5/30/2016,H1083H22,7/4/2016,7/5/2016,7/5/2016,7/6/16 15:29,7/12/16 9:48,7/18/16 15:56,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075394,ZSP1,000000000010121908,MIRCERA 250MCG/.3ML 1 ASRG ZA,5/30/2016,H0549H18,7/4/2016,7/8/2016,7/8/2016,7/8/16 11:54,7/14/16 14:17,7/20/16 12:59,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075270,ZSP1,000000000010069885,BONDRONA 2MG/2ML 1VIAL CIS,5/30/2016,H0513H01,7/4/2016,7/6/2016,7/6/2016,7/6/16 14:21,7/11/16 14:04,7/18/16 12:01,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075438,ZSP1,000000000010159250,HERCEPTI 150MG 1VILY IV PL,5/30/2016,H4717H01,7/4/2016,7/5/2016,7/6/2016,7/6/16 14:15,7/12/16 10:15,7/15/16 10:16,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003077371,ZSP1,000000000010108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,6/30/2016,H0845H10,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:33,7/13/16 7:48,7/13/16 15:27,7/14/2016,ZSP1,1/1/2016,12/31/2016
000003075447,ZSP1,000000000010159228,HERCEPTI 150MG 1VILY IV BE,5/30/2016,H4717H02,7/4/2016,7/6/2016,7/6/2016,7/6/16 14:14,7/12/16 9:19,7/14/16 12:47,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075523,ZSP1,000000000010159239,HERCEPTI 150MG 1VILY IV GB-IE,5/30/2016,H4717H03,7/4/2016,7/5/2016,7/5/2016,7/6/16 15:30,7/7/16 9:24,7/13/16 14:39,7/12/2016,ZSP1,1/1/2016,12/31/2016
000003075293,ZSP1,000000000010145650,BONVIVA 3MG/3ML 1ASRG HK-TAK,5/30/2016,H6276H10,7/4/2016,7/8/2016,7/8/2016,7/8/16 11:55,7/14/16 10:29,7/18/16 11:51,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003076914,ZSP1,000000000010095660,MIRCERA 200MCG/.3ML 1 ASRG GB-IE-GRCY,6/27/2016,H0552H05,7/4/2016,7/6/2016,7/6/2016,7/6/16 14:17,7/12/16 10:23,7/14/16 12:19,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003076774,ZSP1,000000000010108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,6/24/2016,H0846H04,7/4/2016,7/11/2016,7/12/2016,7/14/16 16:15,7/15/16 9:00,7/28/16 16:09,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003076773,ZSP1,000000000010122500,NEORECOR 2000IU/0.3ML 1ASRG IN,6/23/2016,H0846H05,7/4/2016,7/12/2016,7/12/2016,7/12/16 13:28,7/18/16 12:16,7/21/16 9:07,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003076869,ZSP1,000000000010169195,PERJETA 420MG/14ML 1VIAL ELL,6/27/2016,H0162H08,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:37,7/15/16 14:08,7/20/16 10:14,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076874,ZSP1,000000000010169210,PERJETA 420MG/14ML 1VIAL HR,6/27/2016,H0162H09,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:36,7/15/16 14:18,7/20/16 9:03,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076866,ZSP1,000000000010169193,PERJETA 420MG/14ML 1VIAL DE,6/27/2016,H0162H10,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:36,7/18/16 9:24,7/20/16 9:12,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003077379,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,7/1/2016,H0156H23,7/4/2016,7/18/2016,7/19/2016,7/22/16 11:05,7/22/16 11:29,7/27/16 15:40,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003076871,ZSP1,000000000010169206,PERJETA 420MG/14ML 1VIAL SE-FI,6/27/2016,H0157H07,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:32,7/15/16 10:39,11/25/16 13:15,11/24/2016,ZSP1,1/1/2016,12/31/2016
000003074875,ZSP1,000000000010109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,5/12/2016,H6216H11,7/4/2016,7/12/2016,7/12/2016,7/13/16 18:22,7/18/16 12:05,7/21/16 14:25,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075433,ZSP1,000000000010159031,AVASTIN 100MG/4ML 1VIAL DE,5/30/2016,B8012H02,7/4/2016,7/12/2016,7/12/2016,7/13/16 18:25,7/20/16 11:29,7/22/16 12:59,7/24/2016,ZSP1,1/1/2016,12/31/2016
000003075430,ZSP1,000000000010159047,AVASTIN 100MG/4ML 1VIAL NL,5/30/2016,B8012H03,7/4/2016,7/12/2016,7/12/2016,7/13/16 18:27,7/18/16 8:44,7/20/16 13:23,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075299,ZSP1,000000000010108946,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,5/30/2016,H6211H03,7/4/2016,7/6/2016,7/6/2016,7/6/16 15:20,7/11/16 9:32,7/15/16 12:15,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003076796,ZSP1,000000000010071607,BONVIVA 3MG/3ML 1ASRG GR-CY,6/27/2016,H6268H32,7/4/2016,7/8/2016,7/8/2016,7/8/16 11:55,7/15/16 8:49,7/15/16 15:55,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075306,ZSP1,000000000010110600,RECORMON 6000IU/.3ML 6 ASRG ZA,5/30/2016,H0617H06,7/4/2016,7/13/2016,7/13/2016,7/14/16 14:39,7/19/16 9:46,7/21/16 15:13,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075442,ZSP1,000000000010158999,AVASTIN 100MG/4ML 1VIAL SK,5/30/2016,B8012H04,7/4/2016,7/12/2016,7/12/2016,7/13/16 18:26,7/18/16 8:29,7/20/16 12:45,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075327,ZSP1,000000000010109020,NEORECOR 6000IU/.3ML 6 ASRG DEATBENL,5/30/2016,H0617H07,7/4/2016,7/12/2016,7/28/2016,7/13/16 18:20,7/19/16 9:26,7/22/16 15:08,7/24/2016,ZSP1,1/1/2016,12/31/2016
000003075427,ZSP1,000000000010159037,AVASTIN 100MG/4ML 1VIAL FR-CLIN,5/30/2016,B8012H05,7/4/2016,7/11/2016,7/11/2016,7/12/16 13:29,7/18/16 8:18,7/21/16 9:09,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003074539,ZSP1,000000000010167582,RECORMON 10000IU/.6ML 6 ASRG TW,5/9/2016,H6211H04,7/4/2016,7/13/2016,7/13/2016,7/14/16 14:34,7/19/16 9:44,7/21/16 16:21,7/26/2016,ZSP1,1/1/2016,12/31/2016
000003075346,ZSP1,000000000010160545,NEORECOR 10000IU/0.6ML 6ASRG ME,5/30/2016,H0639H07,7/4/2016,7/13/2016,7/13/2016,7/14/16 14:37,7/19/16 8:36,7/20/16 16:42,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075309,ZSP1,000000000010110612,RECORMON 10000IU/.6ML 6 ASRG FE,5/30/2016,H0639H08,7/4/2016,7/13/2016,7/13/2016,7/14/16 14:31,7/18/16 15:17,7/28/16 16:44,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003075561,ZSP1,000000000010167333,NEORECOR 5000IU/0.3ML 6ASRG GB-IE-GRCY,5/30/2016,B2000H02,7/4/2016,7/15/2016,7/15/2016,7/18/16 14:44,7/20/16 10:12,7/28/16 9:45,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003075565,ZSP1,000000000010167339,NEORECOR 4000IU/0.3ML 1ASRG IT-PU,5/30/2016,B2000H04,7/4/2016,7/12/2016,7/12/2016,7/13/16 18:27,7/18/16 12:28,7/20/16 15:56,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075542,ZSP1,000000000010167343,NEORECOR 4000IU/0.3ML 6ASRG ES-PT,5/30/2016,B2000H05,7/4/2016,7/14/2016,7/15/2016,7/15/16 12:05,7/20/16 9:19,7/22/16 13:21,7/24/2016,ZSP1,1/1/2016,12/31/2016
000003076814,ZSP1,000000000010067624,RECORMON 50000IU 1VILY SAMCA,6/27/2016,H0704H05,7/4/2016,7/14/2016,7/14/2016,7/14/16 13:59,7/27/16 11:18,8/1/16 12:10,8/2/2016,ZSP1,1/1/2016,12/31/2016
000003075463,ZSP1,000000000010159254,HERCEPTI 150MG 1VILY IV SE-FI,5/30/2016,H4717H04,7/5/2016,7/6/2016,7/6/2016,7/6/16 14:14,7/12/16 10:27,7/15/16 10:01,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003075439,ZSP1,000000000010159241,HERCEPTI 150MG 1VILY IV GR,5/30/2016,H4717H05,7/5/2016,7/6/2016,7/6/2016,7/6/16 15:31,7/12/16 13:38,7/15/16 10:08,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075418,ZSP1,000000000010130026,MIRCERA 200MCG/0.3ML 1ASRG KR,5/30/2016,H0552H06,7/5/2016,7/7/2016,7/7/2016,7/14/16 14:11,7/19/16 10:37,7/28/16 10:12,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003077377,ZSP1,000000000010168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,7/1/2016,B3006H20,7/5/2016,7/6/2016,7/6/2016,7/7/16 11:54,7/11/16 10:32,7/18/16 16:40,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076891,ZSP1,000000000010168754,ROACTEM 80MG/4ML 1VIAL IV GB-CHU,6/27/2016,B3009H01,7/5/2016,7/6/2016,7/7/2016,7/8/16 12:01,7/13/16 12:52,7/18/16 13:04,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075509,ZSP1,000000000010168701,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,5/30/2016,B2056H01,7/5/2016,7/7/2016,7/7/2016,7/8/16 12:02,7/15/16 13:53,7/19/16 9:48,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075506,ZSP1,000000000010168698,ROACTEM 200MG/10ML 1VIAL IV ES,5/30/2016,B2056H02,7/5/2016,7/7/2016,7/7/2016,7/8/16 12:08,7/12/16 13:25,7/19/16 9:58,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075436,ZSP1,000000000010159034,AVASTIN 100MG/4ML 1VIAL ELL,5/30/2016,B8507H23,7/5/2016,7/12/2016,7/12/2016,7/12/16 13:27,7/18/16 8:54,7/20/16 11:37,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075400,ZSP1,000000000010095622,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,5/30/2016,H0579H50,7/5/2016,7/6/2016,7/6/2016,7/7/16 11:58,7/14/16 9:49,7/19/16 14:48,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076990,ZSP1,000000000010120473,CER 30MCG/0.3ML + SD 3ASRG CLIN-TR,6/27/2016,H0552/01,7/5/2016,7/15/2016,7/15/2016,7/18/16 14:48,7/19/16 13:12,8/5/16 9:55,8/8/2016,ZSP1,1/1/2016,12/31/2016
000003075199,ZSP1,000000000010108993,NEORECOR 4000IU/.3ML 6 ASRG ES-PT,5/19/2016,H6265H02,7/5/2016,7/13/2016,7/14/2016,7/14/16 14:26,7/18/16 10:06,7/20/16 16:19,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003077477,ZSP1,000000000010108993,NEORECOR 4000IU/.3ML 6 ASRG ES-PT,7/4/2016,H6261H09,7/5/2016,7/13/2016,7/13/2016,7/14/16 14:27,7/18/16 10:49,7/20/16 16:28,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075337,ZSP1,000000000010110674,RECORMON 4000IU/.3ML 6 ASRG FE,5/30/2016,H0675H02,7/5/2016,7/14/2016,7/14/2016,7/14/16 22:32,7/20/16 9:05,7/26/16 16:00,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003075317,ZSP1,000000000010142060,RECORMON 4000IU/0.3ML 6ASRG PRISA,5/30/2016,H0675H03,7/5/2016,7/14/2016,7/14/2016,7/20/16 11:00,7/20/16 12:21,7/25/16 13:21,7/26/2016,ZSP1,1/1/2016,12/31/2016
000003075139,ZSP1,000000000010144938,NEORECOR 4000IU/0.3ML 6ASRG HR,5/17/2016,H0675H04,7/5/2016,7/15/2016,7/15/2016,7/15/16 11:27,7/20/16 8:09,7/22/16 14:32,7/24/2016,ZSP1,1/1/2016,12/31/2016
000003076938,ZSP1,000000000010107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,6/27/2016,H0552H07,7/5/2016,7/6/2016,7/6/2016,7/6/16 15:30,7/14/16 10:21,7/19/16 15:26,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075483,ZSP1,000000000010168741,ROACTEM 80MG/4ML 1VIAL IV AT,5/30/2016,B1027H16,7/5/2016,7/6/2016,7/6/2016,7/7/16 11:55,7/11/16 10:01,7/13/16 14:55,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075474,ZSP1,000000000010168714,ROACTEM 200MG/10ML 1VIAL IV HR,5/30/2016,B3007H07,7/5/2016,7/7/2016,7/7/2016,7/8/16 12:07,7/15/16 14:11,7/19/16 10:53,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003075546,ZSP1,000000000010168711,ROACTEM 200MG/10ML 1VIAL IV SI,5/30/2016,B3007H08,7/5/2016,7/7/2016,7/7/2016,7/8/16 12:07,7/12/16 13:38,7/14/16 15:28,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003075508,ZSP1,000000000010168705,ROACTEM 200MG/10ML 1VIAL IV NL,5/30/2016,B3007H09,7/5/2016,7/7/2016,7/7/2016,7/8/16 12:06,7/13/16 13:11,7/15/16 11:56,7/18/2016,ZSP1,1/1/2016,12/31/2016
000003076921,ZSP1,000000000010095578,MIRCERA 360MCG/0.6ML 1ASRG FR,6/27/2016,H0021H18,7/5/2016,7/6/2016,,7/7/16 11:54,7/14/16 14:30,7/19/16 11:36,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076905,ZSP1,000000000010095580,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,6/27/2016,H0021H19,7/5/2016,7/7/2016,7/7/2016,7/7/16 11:53,7/14/16 13:31,7/19/16 11:42,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076839,ZSP1,000000000010168733,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,6/27/2016,B3010H24,7/5/2016,7/12/2016,7/13/2016,7/15/16 11:44,7/19/16 9:23,7/21/16 11:00,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003076884,ZSP1,000000000010168734,ROACTEM 400MG/20ML 1VIAL IV GR,6/27/2016,B3010H25,7/5/2016,7/13/2016,7/13/2016,7/14/16 14:33,7/19/16 9:28,7/21/16 11:07,7/22/2016,ZSP1,1/1/2016,12/31/2016
000003075359,ZSP1,000000000010095654,MIRCERA 200MCG/.3ML 1 ASRG CZSKHUSI,5/30/2016,H0552H08,7/6/2016,7/6/2016,7/6/2016,7/6/16 15:30,7/12/16 9:59,7/14/16 12:24,7/16/2016,ZSP1,1/1/2016,12/31/2016
000003076862,ZSP1,000000000010168759,ROACTEM 80MG/4ML 1VIAL IV PL,6/27/2016,B1027H17,7/6/2016,7/14/2016,7/14/2016,7/14/16 22:29,7/19/16 14:57,7/26/16 9:29,7/28/2016,ZSP1,1/1/2016,12/31/2016
000003076997,ZSP1,000000000010142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,6/27/2016,H0552H09,7/6/2016,7/7/2016,7/7/2016,7/8/16 12:06,7/14/16 13:50,7/19/16 10:14,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076991,ZSP1,000000000010112469,MIRCERA 200MCG/.3ML 1 ASRG DK-NO-IS,6/27/2016,H0552H10,7/6/2016,7/7/2016,7/7/2016,7/8/16 12:05,7/14/16 10:29,7/19/16 10:20,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076845,ZSP1,000000000010159049,AVASTIN 100MG/4ML 1VIAL PT,6/27/2016,B8507H24,7/6/2016,7/20/2016,7/20/2016,7/21/16 11:18,7/22/16 10:23,7/29/16 12:21,7/31/2016,ZSP1,1/1/2016,12/31/2016
000003076913,ZSP1,000000000010095658,MIRCERA 200MCG/.3ML 1 ASRG FR,6/27/2016,H0552H11,7/6/2016,7/7/2016,7/8/2016,7/8/16 11:59,7/14/16 10:37,7/19/16 11:23,7/20/2016,ZSP1,1/1/2016,12/31/2016
000003076820,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,6/27/2016,B8507H25,7/6/2016,7/21/2016,7/21/2016,7/22/16 13:14,7/26/16 15:10,8/2/16 10:18,8/4/2016,ZSP1,1/1/2016,12/31/2016
000003076915,ZSP1,000000000010095667,MIRCERA 250MCG/.3ML 1 ASRG ES-PT,6/27/2016,H0549H19,7/6/2016,7/26/2016,7/26/2016,7/27/16 10:55,7/29/16 8:09,8/1/16 14:56,8/2/2016,ZSP1,1/1/2016,12/31/2016
000003076881,ZSP1,000000000010168708,ROACTEM 200MG/10ML 1VIAL IV RO,6/27/2016,B1027H02,7/14/2016,7/15/2016,7/15/2016,7/18/16 14:45,7/20/16 8:55,7/22/16 12:14,7/24/2016,ZSP1,1/1/2016,12/31/2016
