,process_order_number,order_type_packaging_or_repackaging_field,material_number,product,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start,packaging_line_finish,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,po_create_to_po_release,po_release_to_pkg_start,pkg_start_to_pkg_finish,pkg_finish_to_pkg_final_check,pkg_final_check_to_brr_begin,brr_begin_to_brr_finish,brr_finish_to_qp_release
1559,3076805,ZSP1,10167299,NEORECORMON,NEORECOR 2000IU/0.3ML 6ASRG ELL,2016-06-24 00:00:00,B2001H05,2016-07-15 00:00:00,2016-07-20 00:00:00,2016-07-20 00:00:00,2016-07-21 15:47:00,2016-07-25 14:39:00,2016-07-27 10:44:00,2016-07-28 00:00:00,21.0,5.0,0.0,1.6576388888888889,3.952777777777778,1.8368055555555556,0.5527777777777778
1560,3076814,ZSP1,10067624,NEORECORMON,RECORMON 50000IU 1VILY SAMCA,2016-06-27 00:00:00,H0704H05,2016-07-04 00:00:00,2016-07-14 00:00:00,2016-07-14 00:00:00,2016-07-14 13:59:00,2016-07-27 11:18:00,2016-08-01 12:10:00,2016-08-02 00:00:00,7.0,10.0,0.0,0.5826388888888889,12.888194444444444,5.036111111111111,0.4930555555555556
1561,3076815,ZSP1,10108931,NEORECORMON,NEORECOR 50000IU 1 VILY CZ-SK,2016-06-27 00:00:00,H0706H01,2016-07-06 00:00:00,2016-07-14 00:00:00,2016-07-15 00:00:00,2016-07-15 11:52:00,2016-07-28 10:03:00,2016-07-28 15:40:00,2016-07-29 00:00:00,9.0,8.0,1.0,0.49444444444444446,12.924305555555556,0.23402777777777778,0.3472222222222222
1562,3076816,ZSP1,10111638,BONDRONAT,BONDRONA 6MG/6ML 1VIAL FE,2016-06-27 00:00:00,H1095H05,2016-07-28 00:00:00,2016-08-01 00:00:00,2016-08-01 00:00:00,2016-08-02 17:36:00,2016-08-03 09:14:00,2016-08-08 14:24:00,2016-08-08 00:00:00,31.0,4.0,0.0,1.7333333333333334,0.6513888888888889,5.215277777777778,-0.6
1563,3076817,ZSP1,10145649,BONVIVA,BONVIVA 3MG/3ML 1ASRG PRISA,2016-06-27 00:00:00,H6270H01,2016-07-21 00:00:00,2016-08-03 00:00:00,2016-08-03 00:00:00,2016-08-03 13:36:00,2016-08-05 14:12:00,2016-08-08 12:38:00,2016-08-09 00:00:00,24.0,13.0,0.0,0.5666666666666667,2.025,2.9347222222222222,0.4736111111111111
1564,3076818,ZSP1,10159033,AVASTIN,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,2016-06-27 00:00:00,B8507H26,2016-07-14 00:00:00,2016-07-21 00:00:00,2016-07-22 00:00:00,2016-07-22 13:22:00,2016-07-27 08:44:00,2016-08-02 10:25:00,2016-08-03 00:00:00,17.0,7.0,1.0,0.5569444444444445,4.8069444444444445,6.070138888888889,0.5659722222222222
1565,3076819,ZSP1,10159050,AVASTIN,AVASTIN 100MG/4ML 1VIAL RO,2016-06-27 00:00:00,B8507H27,2016-07-18 00:00:00,2016-07-21 00:00:00,2016-07-21 00:00:00,2016-07-22 13:16:00,2016-07-27 08:50:00,2016-08-02 09:56:00,2016-08-03 00:00:00,21.0,3.0,0.0,1.5527777777777778,4.815277777777778,6.045833333333333,0.5861111111111111
1566,3076820,ZSP1,10159040,AVASTIN,AVASTIN 100MG/4ML 1VIAL GB-IE,2016-06-27 00:00:00,B8507H25,2016-07-06 00:00:00,2016-07-21 00:00:00,2016-07-21 00:00:00,2016-07-22 13:14:00,2016-07-26 15:10:00,2016-08-02 10:18:00,2016-08-03 00:00:00,9.0,15.0,0.0,1.551388888888889,4.080555555555556,6.7972222222222225,0.5708333333333333
1567,3076821,ZSP1,10159234,HERCEPTIN,HERCEPTI 150MG 1VILY IV DK-NO-IS,2016-06-27 00:00:00,H4723H03,2016-07-22 00:00:00,2016-07-28 00:00:00,2016-07-28 00:00:00,2016-07-29 17:08:00,2016-08-02 10:21:00,2016-08-04 13:06:00,2016-08-05 00:00:00,25.0,6.0,0.0,1.7138888888888888,3.717361111111111,2.1145833333333335,0.45416666666666666
1568,3076822,ZSP1,10159239,HERCEPTIN,HERCEPTI 150MG 1VILY IV GB-IE,2016-06-27 00:00:00,H4723H01,2016-07-22 00:00:00,2016-08-01 00:00:00,2016-08-01 00:00:00,2016-08-02 17:35:00,2016-08-03 10:05:00,2016-08-05 13:19:00,2016-08-08 00:00:00,25.0,10.0,0.0,1.7326388888888888,0.6875,2.1347222222222224,2.4451388888888888
1569,3076823,ZSP1,10159030,AVASTIN,AVASTIN 100MG/4ML 1VIAL CZ,2016-06-27 00:00:00,B8507H28,2016-07-25 00:00:00,2016-08-03 00:00:00,2016-08-25 00:00:00,2016-08-05 12:32:00,2016-08-09 07:22:00,2016-08-17 14:09:00,2016-08-18 00:00:00,28.0,9.0,22.0,-19.477777777777778,3.7847222222222223,8.282638888888888,0.41041666666666665
1570,3076824,ZSP1,10159235,HERCEPTIN,HERCEPTI 150MG 1VILY IV ELL,2016-06-27 00:00:00,H4724H03,2016-07-12 00:00:00,2016-07-18 00:00:00,2016-07-18 00:00:00,2016-07-19 11:03:00,2016-07-20 14:25:00,2016-07-29 11:57:00,2016-08-01 00:00:00,15.0,6.0,0.0,1.4604166666666667,1.1402777777777777,8.897222222222222,2.502083333333333
1571,3076825,ZSP1,10159250,HERCEPTIN,HERCEPTI 150MG 1VILY IV PL,2016-06-27 00:00:00,H4723H02,2016-07-22 00:00:00,2016-07-28 00:00:00,2016-07-28 00:00:00,2016-07-29 17:09:00,2016-08-02 09:48:00,2016-08-04 11:40:00,2016-08-05 00:00:00,25.0,6.0,0.0,1.7145833333333333,3.69375,2.077777777777778,0.5138888888888888
1572,3076826,ZSP1,10159514,AVASTIN,AVASTIN 400MG/16ML 1VIAL BE,2016-06-27 00:00:00,B8020H05,2016-08-02 00:00:00,2016-08-05 00:00:00,2016-08-05 00:00:00,2016-08-09 13:23:00,2016-08-11 14:34:00,2016-08-18 15:15:00,2016-08-19 00:00:00,36.0,3.0,0.0,4.557638888888889,2.0493055555555557,7.028472222222222,0.3645833333333333
1573,3076827,ZSP1,10159521,AVASTIN,AVASTIN 400MG/16ML 1VIAL FR-CLIN,2016-06-27 00:00:00,B8017H09,2016-07-19 00:00:00,2016-07-22 00:00:00,2016-07-25 00:00:00,2016-07-25 13:59:00,2016-07-28 09:15:00,2016-08-02 11:24:00,2016-08-03 00:00:00,22.0,3.0,3.0,0.5826388888888889,2.8027777777777776,5.089583333333334,0.525
1574,3076828,ZSP1,10159520,AVASTIN,AVASTIN 400MG/16ML 1VIAL ES,2016-06-27 00:00:00,B8020H03,2016-08-01 00:00:00,2016-08-05 00:00:00,2016-08-05 00:00:00,2016-08-08 14:27:00,2016-08-10 08:42:00,2016-08-10 13:13:00,2016-08-11 00:00:00,35.0,4.0,0.0,3.6020833333333333,1.7604166666666667,0.18819444444444444,0.44930555555555557
1575,3076829,ZSP1,10159525,AVASTIN,AVASTIN 400MG/16ML 1VIAL IT-CLIN,2016-06-27 00:00:00,B7222H16,2016-08-15 00:00:00,2016-08-17 00:00:00,2016-08-18 00:00:00,2016-08-18 13:35:00,2016-08-22 10:32:00,2016-08-24 12:32:00,2016-08-25 00:00:00,49.0,2.0,1.0,0.5659722222222222,3.872916666666667,2.0833333333333335,0.4777777777777778
1576,3076830,ZSP1,10159522,AVASTIN,AVASTIN 400MG/16ML 1VIAL GB-IE,2016-06-27 00:00:00,B8019H06,2016-07-13 00:00:00,2016-07-25 00:00:00,2016-07-25 00:00:00,2016-07-26 10:25:00,2016-07-28 13:50:00,2016-08-02 11:54:00,2016-08-03 00:00:00,16.0,12.0,0.0,1.4340277777777777,2.142361111111111,4.919444444444444,0.5041666666666667
1577,3076831,ZSP1,10159194,HERCEPTIN,HERCEPTI 150MG 1VILY IV IT-CLIN,2016-06-27 00:00:00,N3003H03,2016-07-25 00:00:00,2016-08-01 00:00:00,2016-08-01 00:00:00,2016-08-01 12:34:00,2016-08-03 08:27:00,2016-08-08 11:12:00,2016-08-09 00:00:00,28.0,7.0,0.0,0.5236111111111111,1.8284722222222223,5.114583333333333,0.5333333333333333
1578,3076832,ZSP1,10159523,AVASTIN,AVASTIN 400MG/16ML 1VIAL GR-CY,2016-06-27 00:00:00,B8509H03,2016-07-13 00:00:00,2016-07-25 00:00:00,2016-07-25 00:00:00,2016-07-26 10:24:00,2016-07-28 13:45:00,2016-08-02 11:30:00,2016-08-03 00:00:00,16.0,12.0,0.0,1.4333333333333333,2.1395833333333334,4.90625,0.5208333333333334
1580,3076834,ZSP1,10159538,AVASTIN,AVASTIN 400MG/16ML 1VIAL SK,2016-06-27 00:00:00,B8509H04,2016-07-18 00:00:00,2016-07-26 00:00:00,2016-07-26 00:00:00,2016-07-27 11:01:00,2016-07-29 12:34:00,2016-08-02 14:44:00,2016-08-04 00:00:00,21.0,8.0,0.0,1.4590277777777778,2.064583333333333,4.090277777777778,1.386111111111111
1581,3076835,ZSP1,10159535,AVASTIN,AVASTIN 400MG/16ML 1VIAL RO,2016-06-27 00:00:00,B8509H10,2016-08-03 00:00:00,2016-08-08 00:00:00,2016-08-08 00:00:00,2016-08-08 14:12:00,2016-08-09 09:42:00,2016-08-09 12:23:00,2016-08-10 00:00:00,37.0,5.0,0.0,0.5916666666666667,0.8125,0.11180555555555556,0.4840277777777778
1582,3076836,ZSP1,10168720,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV AT,2016-06-27 00:00:00,B3010H27,2016-07-07 00:00:00,2016-07-13 00:00:00,2016-07-13 00:00:00,2016-07-15 11:50:00,2016-07-19 09:03:00,2016-07-20 11:28:00,2016-07-21 00:00:00,10.0,6.0,0.0,2.4930555555555554,3.884027777777778,1.1006944444444444,0.5222222222222223
1583,3076837,ZSP1,10168721,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV BG,2016-06-27 00:00:00,B3011H10,2016-07-27 00:00:00,2016-08-02 00:00:00,2016-08-02 00:00:00,2016-08-02 17:28:00,2016-08-03 11:38:00,2016-08-05 09:03:00,2016-08-05 00:00:00,30.0,6.0,0.0,0.7277777777777777,0.7569444444444444,1.8923611111111112,-0.3770833333333333
1584,3076838,ZSP1,10168730,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV FI,2016-06-27 00:00:00,B3011H04,2016-07-12 00:00:00,2016-07-14 00:00:00,2016-07-14 00:00:00,2016-07-15 11:49:00,2016-07-19 10:47:00,2016-07-25 13:09:00,2016-07-26 00:00:00,15.0,2.0,0.0,1.492361111111111,3.9569444444444444,6.098611111111111,0.45208333333333334
1585,3076839,ZSP1,10168733,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,2016-06-27 00:00:00,B3010H24,2016-07-05 00:00:00,2016-07-12 00:00:00,2016-07-13 00:00:00,2016-07-15 11:44:00,2016-07-19 09:23:00,2016-07-21 11:00:00,2016-07-22 00:00:00,8.0,7.0,1.0,2.488888888888889,3.902083333333333,2.067361111111111,0.5416666666666666
1586,3076840,ZSP1,10156148,BONVIVA,BONIVA 3MG/3ML 1ASRG ZA,2016-06-27 00:00:00,H6276H08,2016-07-01 00:00:00,2016-07-08 00:00:00,2016-07-08 00:00:00,2016-07-08 11:56:00,2016-07-14 10:37:00,2016-07-15 14:47:00,2016-07-15 00:00:00,4.0,7.0,0.0,0.49722222222222223,5.945138888888889,1.1736111111111112,-0.6159722222222223
1587,3076841,ZSP1,10145647,BONVIVA,BONVIVA 3MG/3ML 1ASRG CO,2016-06-27 00:00:00,H6270H02,2016-07-26 00:00:00,2016-08-03 00:00:00,2016-08-03 00:00:00,2016-08-04 17:21:00,2016-08-08 13:23:00,2016-08-10 10:19:00,2016-08-11 00:00:00,29.0,8.0,0.0,1.7229166666666667,3.834722222222222,1.8722222222222222,0.5701388888888889
1588,3076842,ZSP1,10159026,AVASTIN,AVASTIN 100MG/4ML 1VIAL AT,2016-06-27 00:00:00,B8507H29,2016-07-25 00:00:00,2016-08-04 00:00:00,2016-08-04 00:00:00,2016-08-05 12:07:00,2016-08-08 14:23:00,2016-08-10 10:32:00,2016-08-11 00:00:00,28.0,10.0,0.0,1.5048611111111112,3.0944444444444446,1.8395833333333333,0.5611111111111111
1589,3076843,ZSP1,10159045,AVASTIN,AVASTIN 100MG/4ML 1VIAL HU,2016-06-27 00:00:00,B8507H31,2016-08-01 00:00:00,2016-08-04 00:00:00,2016-08-04 00:00:00,2016-08-05 12:06:00,2016-08-09 07:36:00,2016-08-10 10:45:00,2016-08-11 00:00:00,35.0,3.0,0.0,1.5041666666666667,3.8125,1.13125,0.5520833333333334
1590,3076844,ZSP1,10159046,AVASTIN,AVASTIN 100MG/4ML 1VIAL IT-CLIN,2016-06-27 00:00:00,B8012H07,2016-07-18 00:00:00,2016-07-20 00:00:00,2016-07-21 00:00:00,2016-07-22 13:22:00,2016-07-27 08:59:00,2016-08-02 09:42:00,2016-08-03 00:00:00,21.0,2.0,1.0,1.5569444444444445,4.817361111111111,6.029861111111111,0.5958333333333333
1591,3076845,ZSP1,10159049,AVASTIN,AVASTIN 100MG/4ML 1VIAL PT,2016-06-27 00:00:00,B8507H24,2016-07-06 00:00:00,2016-07-20 00:00:00,2016-07-20 00:00:00,2016-07-21 11:18:00,2016-07-22 10:23:00,2016-07-29 12:21:00,2016-08-01 00:00:00,9.0,14.0,0.0,1.4708333333333334,0.9618055555555556,7.081944444444445,2.4854166666666666
1592,3076846,ZSP1,10159051,AVASTIN,AVASTIN 100MG/4ML 1VIAL SE-FI,2016-06-27 00:00:00,B8012H08,2016-07-27 00:00:00,2016-08-04 00:00:00,2016-08-05 00:00:00,2016-08-05 12:05:00,2016-08-09 10:39:00,2016-08-10 12:18:00,2016-08-11 00:00:00,30.0,8.0,1.0,0.5034722222222222,3.9402777777777778,1.06875,0.4875
1593,3076847,ZSP1,10159187,HERCEPTIN,HERCEPTI 150MG 1VILY IV FR-CLIN,2016-06-27 00:00:00,N3002H02,2016-07-18 00:00:00,2016-07-26 00:00:00,2016-07-27 00:00:00,2016-07-28 10:29:00,2016-08-01 15:49:00,2016-08-03 10:13:00,2016-08-04 00:00:00,21.0,8.0,1.0,1.4368055555555554,4.222222222222222,1.7666666666666666,0.5743055555555555
1594,3076848,ZSP1,10159212,HERCEPTIN,HERCEPTI 150MG 1VILY IV DE,2016-06-27 00:00:00,N3003H02,2016-07-25 00:00:00,2016-07-27 00:00:00,2016-07-28 00:00:00,2016-08-05 12:04:00,2016-08-08 08:27:00,2016-08-09 12:16:00,2016-08-09 00:00:00,28.0,2.0,1.0,8.502777777777778,2.8493055555555555,1.1590277777777778,-0.5111111111111111
1595,3076849,ZSP1,10159243,HERCEPTIN,HERCEPTI 150MG 1VILY IV HU,2016-06-27 00:00:00,H4724H05,2016-07-25 00:00:00,2016-08-01 00:00:00,2016-08-01 00:00:00,2016-08-02 17:35:00,2016-08-03 10:36:00,2016-08-03 16:05:00,2016-08-04 00:00:00,28.0,7.0,0.0,1.7326388888888888,0.7090277777777778,0.22847222222222222,0.3298611111111111
1596,3076850,ZSP1,10159513,AVASTIN,AVASTIN 400MG/16ML 1VIAL AT,2016-06-27 00:00:00,B8509H08,2016-08-02 00:00:00,2016-08-08 00:00:00,2016-08-08 00:00:00,2016-08-08 14:11:00,2016-08-09 11:12:00,2016-08-09 12:58:00,2016-08-10 00:00:00,36.0,6.0,0.0,0.5909722222222222,0.8756944444444444,0.07361111111111111,0.4597222222222222
1597,3076851,ZSP1,10159253,HERCEPTIN,HERCEPTI 150MG 1VILY IV RO,2016-06-27 00:00:00,H4723H04,2016-07-22 00:00:00,2016-07-28 00:00:00,2016-07-28 00:00:00,2016-07-29 17:08:00,2016-08-02 10:30:00,2016-08-04 14:33:00,2016-08-05 00:00:00,25.0,6.0,0.0,1.7138888888888888,3.723611111111111,2.16875,0.39375
1598,3076852,ZSP1,10159516,AVASTIN,AVASTIN 400MG/16ML 1VIAL CZ,2016-06-27 00:00:00,B8509H07,2016-08-01 00:00:00,2016-08-05 00:00:00,2016-08-08 00:00:00,2016-08-08 14:06:00,2016-08-09 08:42:00,2016-08-09 12:09:00,2016-08-10 00:00:00,35.0,4.0,3.0,0.5875,0.775,0.14375,0.49375
1601,3076855,ZSP1,10159536,AVASTIN,AVASTIN 400MG/16ML 1VIAL SE-FI,2016-06-27 00:00:00,B8020H04,2016-08-02 00:00:00,2016-08-05 00:00:00,2016-08-05 00:00:00,2016-08-08 14:26:00,2016-08-09 12:04:00,2016-08-10 12:44:00,2016-08-11 00:00:00,36.0,3.0,0.0,3.6013888888888888,0.9013888888888889,1.0277777777777777,0.46944444444444444
1602,3076856,ZSP1,10168695,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV DK-NO-IS,2016-06-27 00:00:00,B2057H01,2016-07-13 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:44:00,2016-07-20 09:46:00,2016-07-27 12:10:00,2016-07-28 00:00:00,16.0,2.0,0.0,3.613888888888889,1.7930555555555556,7.1,0.4930555555555556
1603,3076857,ZSP1,10168698,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV ES,2016-06-27 00:00:00,B2057H02,2016-07-13 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:48:00,2016-07-20 09:09:00,2016-07-26 09:47:00,2016-07-27 00:00:00,16.0,2.0,0.0,3.6166666666666667,1.7645833333333334,6.026388888888889,0.5923611111111111
1604,3076858,ZSP1,10168700,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,2016-06-27 00:00:00,B2056H03,2016-07-12 00:00:00,2016-07-14 00:00:00,2016-07-15 00:00:00,2016-07-20 08:23:00,2016-07-20 08:36:00,2016-07-27 12:04:00,2016-07-28 00:00:00,15.0,2.0,1.0,5.3493055555555555,0.009027777777777777,7.144444444444445,0.49722222222222223
1605,3076859,ZSP1,10168701,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,2016-06-27 00:00:00,B2055H07,2016-07-12 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:47:00,2016-07-20 09:14:00,2016-07-26 09:40:00,2016-07-27 00:00:00,15.0,3.0,0.0,3.615972222222222,1.76875,6.018055555555556,0.5972222222222222
1606,3076860,ZSP1,10168724,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV DE-CHU,2016-06-27 00:00:00,B3010H26,2016-07-07 00:00:00,2016-07-13 00:00:00,2016-07-13 00:00:00,2016-07-15 11:53:00,2016-07-19 09:15:00,2016-07-20 11:18:00,2016-07-21 00:00:00,10.0,6.0,0.0,2.495138888888889,3.890277777777778,1.0854166666666667,0.5291666666666667
1607,3076861,ZSP1,10168736,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV IE,2016-06-27 00:00:00,B3011H06,2016-07-21 00:00:00,2016-08-02 00:00:00,2016-08-02 00:00:00,2016-08-02 17:28:00,2016-08-03 11:47:00,2016-08-05 12:21:00,2016-08-08 00:00:00,24.0,12.0,0.0,0.7277777777777777,0.7631944444444444,2.0236111111111112,2.4854166666666666
1608,3076862,ZSP1,10168759,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV PL,2016-06-27 00:00:00,B1027H17,2016-07-06 00:00:00,2016-07-14 00:00:00,2016-07-14 00:00:00,2016-07-14 22:29:00,2016-07-19 14:57:00,2016-07-26 09:29:00,2016-07-27 00:00:00,9.0,8.0,0.0,0.9368055555555556,4.686111111111111,6.772222222222222,0.6048611111111111
1609,3076863,ZSP1,10168747,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV DE-CHU,2016-06-27 00:00:00,B3008H01,2016-07-12 00:00:00,2016-07-14 00:00:00,2016-07-14 00:00:00,2016-07-14 22:26:00,2016-07-19 10:46:00,2016-07-25 12:33:00,2016-07-26 00:00:00,15.0,2.0,0.0,0.9347222222222222,4.513888888888889,6.074305555555555,0.47708333333333336
1611,3076865,ZSP1,10168757,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,2016-06-27 00:00:00,B3008H02,2016-07-13 00:00:00,2016-07-14 00:00:00,2016-07-14 00:00:00,2016-07-14 22:26:00,2016-07-20 08:47:00,2016-07-26 09:54:00,2016-07-27 00:00:00,16.0,1.0,0.0,0.9347222222222222,5.43125,6.0465277777777775,0.5875
1612,3076866,ZSP1,10169193,PERJETA,PERJETA 420MG/14ML 1VIAL DE,2016-06-27 00:00:00,H0162H10,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-11 00:00:00,2016-07-12 13:36:00,2016-07-18 09:24:00,2016-07-20 09:12:00,2016-07-20 00:00:00,7.0,7.0,0.0,1.5666666666666667,5.825,1.9916666666666667,-0.38333333333333336
1613,3076867,ZSP1,10169198,PERJETA,PERJETA 420MG/14ML 1VIAL GB-IE,2016-06-27 00:00:00,H0163H04,2016-07-26 00:00:00,2016-08-10 00:00:00,2016-08-11 00:00:00,2016-08-11 10:42:00,2016-08-15 08:59:00,2016-08-17 12:44:00,2016-08-18 00:00:00,29.0,15.0,1.0,0.44583333333333336,3.928472222222222,2.15625,0.46944444444444444
1614,3076868,ZSP1,10169191,PERJETA,PERJETA 420MG/14ML 1VIAL CZ,2016-06-27 00:00:00,H0164H02,2016-07-26 00:00:00,2016-08-11 00:00:00,2016-08-11 00:00:00,2016-08-12 10:12:00,2016-08-15 14:08:00,2016-08-16 12:58:00,2016-08-17 00:00:00,29.0,16.0,0.0,1.425,3.1638888888888888,0.9513888888888888,0.4597222222222222
1615,3076869,ZSP1,10169195,PERJETA,PERJETA 420MG/14ML 1VIAL ELL,2016-06-27 00:00:00,H0162H08,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-11 00:00:00,2016-07-12 13:37:00,2016-07-15 14:08:00,2016-07-20 10:14:00,2016-07-20 00:00:00,7.0,7.0,0.0,1.5673611111111112,3.0215277777777776,4.8375,-0.4263888888888889
1617,3076871,ZSP1,10169206,PERJETA,PERJETA 420MG/14ML 1VIAL SE-FI,2016-06-27 00:00:00,H0157H07,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-11 00:00:00,2016-07-12 13:32:00,2016-07-15 10:39:00,2016-11-25 13:15:00,2016-11-25 00:00:00,7.0,7.0,0.0,1.5638888888888889,2.879861111111111,133.10833333333332,-0.5520833333333334
1618,3076872,ZSP1,10169201,PERJETA,PERJETA 420MG/14ML 1VIAL IT-CLIN,2016-06-27 00:00:00,H0163H03,2016-07-18 00:00:00,2016-07-19 00:00:00,2016-07-20 00:00:00,2016-07-21 11:06:00,2016-07-21 15:10:00,2016-07-28 12:18:00,2016-07-29 00:00:00,21.0,1.0,1.0,1.4625,0.16944444444444445,6.8805555555555555,0.4875
1619,3076873,ZSP1,10169209,PERJETA,PERJETA 420MG/14ML 1VIAL BG,2016-06-27 00:00:00,H0162H11,2016-07-26 00:00:00,2016-08-11 00:00:00,2016-08-11 00:00:00,2016-08-11 10:41:00,2016-08-12 08:30:00,2016-08-15 10:27:00,2016-08-15 00:00:00,29.0,16.0,0.0,0.44513888888888886,0.9090277777777778,3.08125,-0.4354166666666667
1620,3076874,ZSP1,10169210,PERJETA,PERJETA 420MG/14ML 1VIAL HR,2016-06-27 00:00:00,H0162H09,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-11 00:00:00,2016-07-12 13:36:00,2016-07-15 14:18:00,2016-07-20 09:03:00,2016-07-20 00:00:00,7.0,7.0,0.0,1.5666666666666667,3.029166666666667,4.78125,-0.3770833333333333
1621,3076875,ZSP1,10159520,AVASTIN,AVASTIN 400MG/16ML 1VIAL ES,2016-06-27 00:00:00,B8509H06,2016-07-20 00:00:00,2016-07-25 00:00:00,2016-07-26 00:00:00,2016-07-27 11:02:00,2016-07-29 10:10:00,2016-08-02 11:06:00,2016-08-03 00:00:00,23.0,5.0,1.0,1.4597222222222221,1.9638888888888888,4.038888888888889,0.5375
1622,3076876,ZSP1,10159040,AVASTIN,AVASTIN 100MG/4ML 1VIAL GB-IE,2016-06-27 00:00:00,B8507H30,2016-07-27 00:00:00,2016-08-04 00:00:00,2016-08-04 00:00:00,2016-08-05 12:06:00,2016-08-09 07:45:00,2016-08-09 10:48:00,2016-08-10 00:00:00,30.0,8.0,0.0,1.5041666666666667,3.81875,0.12708333333333333,0.55
1623,3076877,ZSP1,10159522,AVASTIN,AVASTIN 400MG/16ML 1VIAL GB-IE,2016-06-27 00:00:00,B8020H06,2016-08-03 00:00:00,2016-08-08 00:00:00,2016-08-08 00:00:00,2016-08-09 12:30:00,2016-08-10 10:44:00,2016-08-17 09:59:00,2016-08-18 00:00:00,37.0,5.0,0.0,1.5208333333333333,0.9263888888888889,6.96875,0.5840277777777778
1624,3076878,ZSP1,10159523,AVASTIN,AVASTIN 400MG/16ML 1VIAL GR-CY,2016-06-27 00:00:00,B8509H09,2016-08-02 00:00:00,2016-08-08 00:00:00,2016-08-08 00:00:00,2016-08-08 14:11:00,2016-08-10 10:33:00,2016-08-11 14:41:00,2016-08-15 00:00:00,36.0,6.0,0.0,0.5909722222222222,1.8486111111111112,1.1722222222222223,3.3881944444444443
1625,3076879,ZSP1,10168720,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV AT,2016-06-27 00:00:00,B3011H09,2016-07-27 00:00:00,2016-08-02 00:00:00,2016-08-02 00:00:00,2016-08-03 13:42:00,2016-08-05 07:55:00,2016-08-05 15:34:00,2016-08-08 00:00:00,30.0,6.0,0.0,1.5708333333333333,1.7590277777777779,0.31875,2.3513888888888888
1626,3076880,ZSP1,10168706,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV PL,2016-06-27 00:00:00,B2055H08,2016-07-13 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:41:00,2016-07-20 09:25:00,2016-07-27 11:56:00,2016-07-28 00:00:00,16.0,2.0,0.0,3.6118055555555557,1.7805555555555554,7.104861111111111,0.5027777777777778
1627,3076881,ZSP1,10168708,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV RO,2016-06-27 00:00:00,B1027H02,2016-07-14 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:45:00,2016-07-20 08:55:00,2016-07-22 12:14:00,2016-07-25 00:00:00,17.0,1.0,0.0,3.6145833333333335,1.7569444444444444,2.1381944444444443,2.4902777777777776
1628,3076882,ZSP1,10168702,ACTEMRA,ROACTEM 200MG/10ML 1VIAL IV GR,2016-06-27 00:00:00,B1027H03,2016-07-13 00:00:00,2016-07-15 00:00:00,2016-07-15 00:00:00,2016-07-18 14:45:00,2016-07-20 09:03:00,2016-07-25 12:26:00,2016-07-26 00:00:00,16.0,2.0,0.0,3.6145833333333335,1.7625,5.1409722222222225,0.48194444444444445
1629,3076883,ZSP1,10168731,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV FR-CLINCHU,2016-06-27 00:00:00,B3012H02,2016-08-11 00:00:00,2016-08-15 00:00:00,2016-08-15 00:00:00,2016-08-16 13:01:00,2016-08-17 14:48:00,2016-08-19 14:46:00,2016-08-22 00:00:00,45.0,4.0,0.0,1.542361111111111,1.0743055555555556,1.9986111111111111,2.3847222222222224
1630,3076884,ZSP1,10168734,ACTEMRA,ROACTEM 400MG/20ML 1VIAL IV GR,2016-06-27 00:00:00,B3010H25,2016-07-05 00:00:00,2016-07-13 00:00:00,2016-07-13 00:00:00,2016-07-14 14:33:00,2016-07-19 09:28:00,2016-07-21 11:07:00,2016-07-22 00:00:00,8.0,8.0,0.0,1.60625,4.788194444444445,2.06875,0.5368055555555555
