process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003076111,ZSP1,000000000010095660,MIRCERA 200MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,09/06/2016,H0551H28,09/06/2016,14/06/2016,14/06/2016,15/06/16 11:03,17/06/16 15:02,21/06/16 16:10,21/06/2016,ZSP1,01/01/2016,31/12/2016
000003076131,ZSP1,000000000010159252,HERCEPTI 150MG 1VILY IV PT,HERCEPTIN,09/06/2016,H4709H02,17/06/2016,23/06/2016,23/06/2016,24/06/16 09:22,28/06/16 14:22,29/06/16 15:56,29/06/2016,ZSP1,01/01/2016,31/12/2016
000003076173,ZSP1,000000000010161796,MIRCERA 100MCG/0.3ML 1ASRG US-WDY,MIRCERA,10/06/2016,H0582H02,10/06/2016,14/06/2016,14/06/2016,15/06/16 11:01,20/06/16 08:16,23/06/16 12:02,24/06/2016,ZSP1,01/01/2016,31/12/2016
000003076331,ZSP1,000000000010169206,PERJETA 420MG/14ML 1VIAL SE-FI,PERJETA,13/06/2016,H0156H14,14/06/2016,16/06/2016,16/06/2016,16/06/16 15:02,17/06/16 10:56,20/06/16 10:51,20/06/2016,ZSP1,01/01/2016,31/12/2016
000003076341,ZSP1,000000000010133182,RECORMON 2000IU/0.3ML 6ASRG MY,NEORECORMON,13/06/2016,H6320H03,16/06/2016,21/06/2016,21/06/2016,22/06/16 15:21,27/06/16 12:29,13/07/16 10:50,14/07/2016,ZSP1,01/01/2016,31/12/2016
000003076479,ZSP1,000000000010067624,RECORMON 50000IU 1VILY SAMCA,NEORECORMON,16/06/2016,,16/06/2016,,,,,,,ZSP1,01/01/2016,31/12/2016
000003076501,ZSP1,000000000010108985,NEORECOR 30000IU/.6ML 4 ASRG FR,NEORECORMON,16/06/2016,H0633H01,16/06/2016,20/06/2016,20/06/2016,22/06/16 12:07,27/06/16 14:12,29/06/16 13:51,30/06/2016,ZSP1,01/01/2016,31/12/2016
000003076515,ZSP1,000000000010078685,MIRCERA 50MCG/0.3ML 1ASRG CH,MIRCERA,16/06/2016,H0536H10,16/06/2016,29/06/2016,29/06/2016,29/06/16 15:12,04/07/16 13:29,05/07/16 17:39,06/07/2016,ZSP1,01/01/2016,31/12/2016
000003076707,ZSP1,000000000010159186,HERCEPTI 150MG 1VILY IV ES,HERCEPTIN,20/06/2016,N3002H03,25/07/2016,26/07/2016,,27/07/16 10:53,29/07/16 12:59,08/08/16 10:09,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076751,ZSP1,000000000010159212,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,20/06/2016,N3002H01,18/07/2016,26/07/2016,26/07/2016,27/07/16 10:51,03/08/16 10:58,04/08/16 11:29,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076768,ZSP1,000000000010157511,BONDRONA 6MG/6ML 1VIAL TR,BONDRONAT,20/06/2016,H1083H21,22/06/2016,04/07/2016,04/07/2016,05/07/16 15:00,08/07/16 07:35,15/07/16 12:23,15/07/2016,ZSP1,01/01/2016,31/12/2016
000003076772,ZSP1,000000000010109005,NEORECOR 500IU/.3ML 6 ASRG PL,NEORECORMON,23/06/2016,H0578H13,23/06/2016,28/06/2016,28/06/2016,29/06/16 15:29,05/07/16 14:08,07/07/16 09:57,11/07/2016,ZSP1,01/01/2016,31/12/2016
000003076773,ZSP1,000000000010122500,NEORECOR 2000IU/0.3ML 1ASRG IN,NEORECORMON,23/06/2016,H0846H05,04/07/2016,12/07/2016,12/07/2016,12/07/16 13:28,18/07/16 12:16,21/07/16 09:07,22/07/2016,ZSP1,01/01/2016,31/12/2016
000003076774,ZSP1,000000000010108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECORMON,24/06/2016,H0846H04,04/07/2016,11/07/2016,12/07/2016,14/07/16 16:15,15/07/16 09:00,28/07/16 16:09,29/07/2016,ZSP1,01/01/2016,31/12/2016
000003076783,ZSP1,000000000010157511,BONDRONA 6MG/6ML 1VIAL TR,BONDRONAT,20/06/2016,H1084H12,22/06/2016,04/07/2016,04/07/2016,05/07/16 14:59,08/07/16 07:22,15/07/16 15:14,15/07/2016,ZSP1,01/01/2016,31/12/2016
000003076786,ZSP1,000000000010108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,23/06/2016,H0674H09,27/06/2016,04/07/2016,04/07/2016,04/07/16 16:59,06/07/16 13:03,12/07/16 14:39,13/07/2016,ZSP1,01/01/2016,31/12/2016
000003076788,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,24/06/2016,H0585H01,07/07/2016,08/07/2016,11/07/2016,11/07/16 11:48,15/07/16 07:43,27/07/16 14:10,28/07/2016,ZSP1,01/01/2016,31/12/2016
000003076791,ZSP1,000000000010141943,RECORMON 50000IU 1VILY UY-BO-PY,NEORECORMON,27/06/2016,H0704H06,06/07/2016,14/07/2016,14/07/2016,15/07/16 12:08,02/08/16 09:45,02/08/16 15:36,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076792,ZSP1,000000000010141939,RECORMON 50000IU 1VILY PRISA,NEORECORMON,27/06/2016,H0704H07,06/07/2016,18/07/2016,19/07/2016,19/07/16 11:02,04/08/16 09:19,04/08/16 12:04,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076793,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,NEORECORMON,27/06/2016,H0706H02,14/07/2016,19/07/2016,25/07/2016,04/08/16 10:56,04/08/16 14:10,05/08/16 16:01,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076794,ZSP1,000000000010108930,NEORECOR 50000IU 1 VILY AT-DE,NEORECORMON,27/06/2016,H0704H08,18/07/2016,25/07/2016,26/07/2016,27/07/16 12:36,04/08/16 11:42,05/08/16 15:48,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076795,ZSP1,000000000010071579,BONVIVA 3MG/3ML 1ASRG DK-NO-IS,BONVIVA,27/06/2016,H6268H31,01/07/2016,03/08/2016,04/08/2016,04/08/16 17:20,09/08/16 09:35,11/08/16 11:22,12/08/2016,ZSP1,01/01/2016,31/12/2016
000003076796,ZSP1,000000000010071607,BONVIVA 3MG/3ML 1ASRG GR-CY,BONVIVA,27/06/2016,H6268H32,04/07/2016,08/07/2016,08/07/2016,08/07/16 11:55,15/07/16 08:49,15/07/16 15:55,18/07/2016,ZSP1,01/01/2016,31/12/2016
000003076797,ZSP1,000000000010067133,BONDRONA 6MG/6ML 1VIAL CIS,BONDRONAT,27/06/2016,H1095H04,26/07/2016,01/08/2016,01/08/2016,01/08/16 12:35,02/08/16 13:41,08/08/16 14:41,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076798,ZSP1,000000000010071574,BONVIVA 3MG/3ML 1ASRG BE,BONVIVA,27/06/2016,H6268H33,26/07/2016,01/08/2016,25/08/2016,03/08/16 13:36,05/08/16 14:00,08/08/16 11:25,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076799,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,BONVIVA,27/06/2016,H6270H03,02/08/2016,05/08/2016,05/08/2016,08/08/16 14:26,12/08/16 08:25,15/08/16 13:17,15/08/2016,ZSP1,01/01/2016,31/12/2016
000003076805,ZSP1,000000000010167299,NEORECOR 2000IU/0.3ML 6ASRG ELL,NEORECORMON,24/06/2016,B2001H05,15/07/2016,20/07/2016,20/07/2016,21/07/16 15:47,25/07/16 14:39,27/07/16 10:44,28/07/2016,ZSP1,01/01/2016,31/12/2016
000003076814,ZSP1,000000000010067624,RECORMON 50000IU 1VILY SAMCA,NEORECORMON,27/06/2016,H0704H05,04/07/2016,14/07/2016,14/07/2016,14/07/16 13:59,27/07/16 11:18,01/08/16 12:10,02/08/2016,ZSP1,01/01/2016,31/12/2016
000003076815,ZSP1,000000000010108931,NEORECOR 50000IU 1 VILY CZ-SK,NEORECORMON,27/06/2016,H0706H01,06/07/2016,14/07/2016,15/07/2016,15/07/16 11:52,28/07/16 10:03,28/07/16 15:40,29/07/2016,ZSP1,01/01/2016,31/12/2016
000003076816,ZSP1,000000000010111638,BONDRONA 6MG/6ML 1VIAL FE,BONDRONAT,27/06/2016,H1095H05,28/07/2016,01/08/2016,01/08/2016,02/08/16 17:36,03/08/16 09:14,08/08/16 14:24,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076817,ZSP1,000000000010145649,BONVIVA 3MG/3ML 1ASRG PRISA,BONVIVA,27/06/2016,H6270H01,21/07/2016,03/08/2016,03/08/2016,03/08/16 13:36,05/08/16 14:12,08/08/16 12:38,09/08/2016,ZSP1,01/01/2016,31/12/2016
000003076818,ZSP1,000000000010159033,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,AVASTIN,27/06/2016,B8507H26,14/07/2016,21/07/2016,22/07/2016,22/07/16 13:22,27/07/16 08:44,02/08/16 10:25,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076819,ZSP1,000000000010159050,AVASTIN 100MG/4ML 1VIAL RO,AVASTIN,27/06/2016,B8507H27,18/07/2016,21/07/2016,21/07/2016,22/07/16 13:16,27/07/16 08:50,02/08/16 09:56,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076820,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN,27/06/2016,B8507H25,06/07/2016,21/07/2016,21/07/2016,22/07/16 13:14,26/07/16 15:10,02/08/16 10:18,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076821,ZSP1,000000000010159234,HERCEPTI 150MG 1VILY IV DK-NO-IS,HERCEPTIN,27/06/2016,H4723H03,22/07/2016,28/07/2016,28/07/2016,29/07/16 17:08,02/08/16 10:21,04/08/16 13:06,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076822,ZSP1,000000000010159239,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTIN,27/06/2016,H4723H01,22/07/2016,01/08/2016,01/08/2016,02/08/16 17:35,03/08/16 10:05,05/08/16 13:19,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076823,ZSP1,000000000010159030,AVASTIN 100MG/4ML 1VIAL CZ,AVASTIN,27/06/2016,B8507H28,25/07/2016,03/08/2016,25/08/2016,05/08/16 12:32,09/08/16 07:22,17/08/16 14:09,18/08/2016,ZSP1,01/01/2016,31/12/2016
000003076824,ZSP1,000000000010159235,HERCEPTI 150MG 1VILY IV ELL,HERCEPTIN,27/06/2016,H4724H03,12/07/2016,18/07/2016,18/07/2016,19/07/16 11:03,20/07/16 14:25,29/07/16 11:57,01/08/2016,ZSP1,01/01/2016,31/12/2016
000003076825,ZSP1,000000000010159250,HERCEPTI 150MG 1VILY IV PL,HERCEPTIN,27/06/2016,H4723H02,22/07/2016,28/07/2016,28/07/2016,29/07/16 17:09,02/08/16 09:48,04/08/16 11:40,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076826,ZSP1,000000000010159514,AVASTIN 400MG/16ML 1VIAL BE,AVASTIN,27/06/2016,B8020H05,02/08/2016,05/08/2016,05/08/2016,09/08/16 13:23,11/08/16 14:34,18/08/16 15:15,19/08/2016,ZSP1,01/01/2016,31/12/2016
000003076827,ZSP1,000000000010159521,AVASTIN 400MG/16ML 1VIAL FR-CLIN,AVASTIN,27/06/2016,B8017H09,19/07/2016,22/07/2016,25/07/2016,25/07/16 13:59,28/07/16 09:15,02/08/16 11:24,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076828,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN,27/06/2016,B8020H03,01/08/2016,05/08/2016,05/08/2016,08/08/16 14:27,10/08/16 08:42,10/08/16 13:13,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076829,ZSP1,000000000010159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN,27/06/2016,B7222H16,15/08/2016,17/08/2016,18/08/2016,18/08/16 13:35,22/08/16 10:32,24/08/16 12:32,25/08/2016,ZSP1,01/01/2016,31/12/2016
000003076830,ZSP1,000000000010159522,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN,27/06/2016,B8019H06,13/07/2016,25/07/2016,25/07/2016,26/07/16 10:25,28/07/16 13:50,02/08/16 11:54,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076831,ZSP1,000000000010159194,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,27/06/2016,N3003H03,25/07/2016,01/08/2016,01/08/2016,01/08/16 12:34,03/08/16 08:27,08/08/16 11:12,09/08/2016,ZSP1,01/01/2016,31/12/2016
000003076832,ZSP1,000000000010159523,AVASTIN 400MG/16ML 1VIAL GR-CY,AVASTIN,27/06/2016,B8509H03,13/07/2016,25/07/2016,25/07/2016,26/07/16 10:24,28/07/16 13:45,02/08/16 11:30,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076833,ZSP1,000000000010159533,AVASTIN 400MG/16ML 1VIAL PL,AVASTIN,27/06/2016,,20/07/2016,,,,,,,ZSP1,01/01/2016,31/12/2016
000003076834,ZSP1,000000000010159538,AVASTIN 400MG/16ML 1VIAL SK,AVASTIN,27/06/2016,B8509H04,18/07/2016,26/07/2016,26/07/2016,27/07/16 11:01,29/07/16 12:34,02/08/16 14:44,04/08/2016,ZSP1,01/01/2016,31/12/2016
000003076835,ZSP1,000000000010159535,AVASTIN 400MG/16ML 1VIAL RO,AVASTIN,27/06/2016,B8509H10,03/08/2016,08/08/2016,08/08/2016,08/08/16 14:12,09/08/16 09:42,09/08/16 12:23,10/08/2016,ZSP1,01/01/2016,31/12/2016
000003076836,ZSP1,000000000010168720,ROACTEM 400MG/20ML 1VIAL IV AT,ACTEMRA,27/06/2016,B3010H27,07/07/2016,13/07/2016,13/07/2016,15/07/16 11:50,19/07/16 09:03,20/07/16 11:28,21/07/2016,ZSP1,01/01/2016,31/12/2016
000003076837,ZSP1,000000000010168721,ROACTEM 400MG/20ML 1VIAL IV BG,ACTEMRA,27/06/2016,B3011H10,27/07/2016,02/08/2016,02/08/2016,02/08/16 17:28,03/08/16 11:38,05/08/16 09:03,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076838,ZSP1,000000000010168730,ROACTEM 400MG/20ML 1VIAL IV FI,ACTEMRA,27/06/2016,B3011H04,12/07/2016,14/07/2016,14/07/2016,15/07/16 11:49,19/07/16 10:47,25/07/16 13:09,26/07/2016,ZSP1,01/01/2016,31/12/2016
000003076839,ZSP1,000000000010168733,ROACTEM 400MG/20ML 1VIAL IV GB-CHU,ACTEMRA,27/06/2016,B3010H24,05/07/2016,12/07/2016,13/07/2016,15/07/16 11:44,19/07/16 09:23,21/07/16 11:00,22/07/2016,ZSP1,01/01/2016,31/12/2016
000003076840,ZSP1,000000000010156148,BONIVA 3MG/3ML 1ASRG ZA,BONVIVA,27/06/2016,H6276H08,01/07/2016,08/07/2016,08/07/2016,08/07/16 11:56,14/07/16 10:37,15/07/16 14:47,15/07/2016,ZSP1,01/01/2016,31/12/2016
000003076841,ZSP1,000000000010145647,BONVIVA 3MG/3ML 1ASRG CO,BONVIVA,27/06/2016,H6270H02,26/07/2016,03/08/2016,03/08/2016,04/08/16 17:21,08/08/16 13:23,10/08/16 10:19,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076842,ZSP1,000000000010159026,AVASTIN 100MG/4ML 1VIAL AT,AVASTIN,27/06/2016,B8507H29,25/07/2016,04/08/2016,04/08/2016,05/08/16 12:07,08/08/16 14:23,10/08/16 10:32,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076843,ZSP1,000000000010159045,AVASTIN 100MG/4ML 1VIAL HU,AVASTIN,27/06/2016,B8507H31,01/08/2016,04/08/2016,04/08/2016,05/08/16 12:06,09/08/16 07:36,10/08/16 10:45,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076844,ZSP1,000000000010159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,AVASTIN,27/06/2016,B8012H07,18/07/2016,20/07/2016,21/07/2016,22/07/16 13:22,27/07/16 08:59,02/08/16 09:42,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076845,ZSP1,000000000010159049,AVASTIN 100MG/4ML 1VIAL PT,AVASTIN,27/06/2016,B8507H24,06/07/2016,20/07/2016,20/07/2016,21/07/16 11:18,22/07/16 10:23,29/07/16 12:21,01/08/2016,ZSP1,01/01/2016,31/12/2016
000003076846,ZSP1,000000000010159051,AVASTIN 100MG/4ML 1VIAL SE-FI,AVASTIN,27/06/2016,B8012H08,27/07/2016,04/08/2016,05/08/2016,05/08/16 12:05,09/08/16 10:39,10/08/16 12:18,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076847,ZSP1,000000000010159187,HERCEPTI 150MG 1VILY IV FR-CLIN,HERCEPTIN,27/06/2016,N3002H02,18/07/2016,26/07/2016,27/07/2016,28/07/16 10:29,01/08/16 15:49,03/08/16 10:13,04/08/2016,ZSP1,01/01/2016,31/12/2016
000003076848,ZSP1,000000000010159212,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,27/06/2016,N3003H02,25/07/2016,27/07/2016,28/07/2016,05/08/16 12:04,08/08/16 08:27,09/08/16 12:16,09/08/2016,ZSP1,01/01/2016,31/12/2016
000003076849,ZSP1,000000000010159243,HERCEPTI 150MG 1VILY IV HU,HERCEPTIN,27/06/2016,H4724H05,25/07/2016,01/08/2016,01/08/2016,02/08/16 17:35,03/08/16 10:36,03/08/16 16:05,04/08/2016,ZSP1,01/01/2016,31/12/2016
000003076850,ZSP1,000000000010159513,AVASTIN 400MG/16ML 1VIAL AT,AVASTIN,27/06/2016,B8509H08,02/08/2016,08/08/2016,08/08/2016,08/08/16 14:11,09/08/16 11:12,09/08/16 12:58,10/08/2016,ZSP1,01/01/2016,31/12/2016
000003076851,ZSP1,000000000010159253,HERCEPTI 150MG 1VILY IV RO,HERCEPTIN,27/06/2016,H4723H04,22/07/2016,28/07/2016,28/07/2016,29/07/16 17:08,02/08/16 10:30,04/08/16 14:33,05/08/2016,ZSP1,01/01/2016,31/12/2016
000003076852,ZSP1,000000000010159516,AVASTIN 400MG/16ML 1VIAL CZ,AVASTIN,27/06/2016,B8509H07,01/08/2016,05/08/2016,08/08/2016,08/08/16 14:06,09/08/16 08:42,09/08/16 12:09,10/08/2016,ZSP1,01/01/2016,31/12/2016
000003076853,ZSP1,000000000010159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,27/06/2016,,19/07/2016,,,,,,,ZSP1,01/01/2016,31/12/2016
000003076854,ZSP1,000000000010159518,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,AVASTIN,27/06/2016,,19/07/2016,,,,,,,ZSP1,01/01/2016,31/12/2016
000003076855,ZSP1,000000000010159536,AVASTIN 400MG/16ML 1VIAL SE-FI,AVASTIN,27/06/2016,B8020H04,02/08/2016,05/08/2016,05/08/2016,08/08/16 14:26,09/08/16 12:04,10/08/16 12:44,11/08/2016,ZSP1,01/01/2016,31/12/2016
000003076856,ZSP1,000000000010168695,ROACTEM 200MG/10ML 1VIAL IV DK-NO-IS,ACTEMRA,27/06/2016,B2057H01,13/07/2016,15/07/2016,15/07/2016,18/07/16 14:44,20/07/16 09:46,27/07/16 12:10,28/07/2016,ZSP1,01/01/2016,31/12/2016
000003076857,ZSP1,000000000010168698,ROACTEM 200MG/10ML 1VIAL IV ES,ACTEMRA,27/06/2016,B2057H02,13/07/2016,15/07/2016,15/07/2016,18/07/16 14:48,20/07/16 09:09,26/07/16 09:47,27/07/2016,ZSP1,01/01/2016,31/12/2016
000003076858,ZSP1,000000000010168700,ROACTEM 200MG/10ML 1VIAL IV FR-CLINCHU,ACTEMRA,27/06/2016,B2056H03,12/07/2016,14/07/2016,15/07/2016,20/07/16 08:23,20/07/16 08:36,27/07/16 12:04,28/07/2016,ZSP1,01/01/2016,31/12/2016
000003076859,ZSP1,000000000010168701,ROACTEM 200MG/10ML 1VIAL IV GB-CHU,ACTEMRA,27/06/2016,B2055H07,12/07/2016,15/07/2016,15/07/2016,18/07/16 14:47,20/07/16 09:14,26/07/16 09:40,27/07/2016,ZSP1,01/01/2016,31/12/2016
000003076860,ZSP1,000000000010168724,ROACTEM 400MG/20ML 1VIAL IV DE-CHU,ACTEMRA,27/06/2016,B3010H26,07/07/2016,13/07/2016,13/07/2016,15/07/16 11:53,19/07/16 09:15,20/07/16 11:18,21/07/2016,ZSP1,01/01/2016,31/12/2016
000003076861,ZSP1,000000000010168736,ROACTEM 400MG/20ML 1VIAL IV IE,ACTEMRA,27/06/2016,B3011H06,21/07/2016,02/08/2016,02/08/2016,02/08/16 17:28,03/08/16 11:47,05/08/16 12:21,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076862,ZSP1,000000000010168759,ROACTEM 80MG/4ML 1VIAL IV PL,ACTEMRA,27/06/2016,B1027H17,06/07/2016,14/07/2016,14/07/2016,14/07/16 22:29,19/07/16 14:57,26/07/16 09:29,27/07/2016,ZSP1,01/01/2016,31/12/2016
000003076863,ZSP1,000000000010168747,ROACTEM 80MG/4ML 1VIAL IV DE-CHU,ACTEMRA,27/06/2016,B3008H01,12/07/2016,14/07/2016,14/07/2016,14/07/16 22:26,19/07/16 10:46,25/07/16 12:33,26/07/2016,ZSP1,01/01/2016,31/12/2016
000003076864,ZSP1,000000000010168756,ROACTEM 80MG/4ML 1VIAL IV IE,ACTEMRA,27/06/2016,B3009H05,27/07/2016,02/08/2016,,04/08/16 17:26,08/08/16 11:13,08/08/16 17:12,09/08/2016,ZSP1,01/01/2016,31/12/2016
000003076865,ZSP1,000000000010168757,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,ACTEMRA,27/06/2016,B3008H02,13/07/2016,14/07/2016,14/07/2016,14/07/16 22:26,20/07/16 08:47,26/07/16 09:54,27/07/2016,ZSP1,01/01/2016,31/12/2016
000003076866,ZSP1,000000000010169193,PERJETA 420MG/14ML 1VIAL DE,PERJETA,27/06/2016,H0162H10,04/07/2016,11/07/2016,11/07/2016,12/07/16 13:36,18/07/16 09:24,20/07/16 09:12,20/07/2016,ZSP1,01/01/2016,31/12/2016
000003076867,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,PERJETA,27/06/2016,H0163H04,26/07/2016,10/08/2016,11/08/2016,11/08/16 10:42,15/08/16 08:59,17/08/16 12:44,18/08/2016,ZSP1,01/01/2016,31/12/2016
000003076868,ZSP1,000000000010169191,PERJETA 420MG/14ML 1VIAL CZ,PERJETA,27/06/2016,H0164H02,26/07/2016,11/08/2016,11/08/2016,12/08/16 10:12,15/08/16 14:08,16/08/16 12:58,17/08/2016,ZSP1,01/01/2016,31/12/2016
000003076869,ZSP1,000000000010169195,PERJETA 420MG/14ML 1VIAL ELL,PERJETA,27/06/2016,H0162H08,04/07/2016,11/07/2016,11/07/2016,12/07/16 13:37,15/07/16 14:08,20/07/16 10:14,20/07/2016,ZSP1,01/01/2016,31/12/2016
000003076870,ZSP1,000000000010169199,PERJETA 420MG/14ML 1VIAL GR-CY,PERJETA,27/06/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003076871,ZSP1,000000000010169206,PERJETA 420MG/14ML 1VIAL SE-FI,PERJETA,27/06/2016,H0157H07,04/07/2016,11/07/2016,11/07/2016,12/07/16 13:32,15/07/16 10:39,25/11/16 13:15,25/11/2016,ZSP1,01/01/2016,31/12/2016
000003076872,ZSP1,000000000010169201,PERJETA 420MG/14ML 1VIAL IT-CLIN,PERJETA,27/06/2016,H0163H03,18/07/2016,19/07/2016,20/07/2016,21/07/16 11:06,21/07/16 15:10,28/07/16 12:18,29/07/2016,ZSP1,01/01/2016,31/12/2016
000003076873,ZSP1,000000000010169209,PERJETA 420MG/14ML 1VIAL BG,PERJETA,27/06/2016,H0162H11,26/07/2016,11/08/2016,11/08/2016,11/08/16 10:41,12/08/16 08:30,15/08/16 10:27,15/08/2016,ZSP1,01/01/2016,31/12/2016
000003076874,ZSP1,000000000010169210,PERJETA 420MG/14ML 1VIAL HR,PERJETA,27/06/2016,H0162H09,04/07/2016,11/07/2016,11/07/2016,12/07/16 13:36,15/07/16 14:18,20/07/16 09:03,20/07/2016,ZSP1,01/01/2016,31/12/2016
000003076875,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,AVASTIN,27/06/2016,B8509H06,20/07/2016,25/07/2016,26/07/2016,27/07/16 11:02,29/07/16 10:10,02/08/16 11:06,03/08/2016,ZSP1,01/01/2016,31/12/2016
000003076876,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN,27/06/2016,B8507H30,27/07/2016,04/08/2016,04/08/2016,05/08/16 12:06,09/08/16 07:45,09/08/16 10:48,10/08/2016,ZSP1,01/01/2016,31/12/2016
000003076877,ZSP1,000000000010159522,AVASTIN 400MG/16ML 1VIAL GB-IE,AVASTIN,27/06/2016,B8020H06,03/08/2016,08/08/2016,08/08/2016,09/08/16 12:30,10/08/16 10:44,17/08/16 09:59,18/08/2016,ZSP1,01/01/2016,31/12/2016
000003076878,ZSP1,000000000010159523,AVASTIN 400MG/16ML 1VIAL GR-CY,AVASTIN,27/06/2016,B8509H09,02/08/2016,08/08/2016,08/08/2016,08/08/16 14:11,10/08/16 10:33,11/08/16 14:41,15/08/2016,ZSP1,01/01/2016,31/12/2016
000003076879,ZSP1,000000000010168720,ROACTEM 400MG/20ML 1VIAL IV AT,ACTEMRA,27/06/2016,B3011H09,27/07/2016,02/08/2016,02/08/2016,03/08/16 13:42,05/08/16 07:55,05/08/16 15:34,08/08/2016,ZSP1,01/01/2016,31/12/2016
000003076880,ZSP1,000000000010168706,ROACTEM 200MG/10ML 1VIAL IV PL,ACTEMRA,27/06/2016,B2055H08,13/07/2016,15/07/2016,15/07/2016,18/07/16 14:41,20/07/16 09:25,27/07/16 11:56,28/07/2016,ZSP1,01/01/2016,31/12/2016
000003076881,ZSP1,000000000010168708,ROACTEM 200MG/10ML 1VIAL IV RO,ACTEMRA,27/06/2016,B1027H02,14/07/2016,15/07/2016,15/07/2016,18/07/16 14:45,20/07/16 08:55,22/07/16 12:14,25/07/2016,ZSP1,01/01/2016,31/12/2016
000003076882,ZSP1,000000000010168702,ROACTEM 200MG/10ML 1VIAL IV GR,ACTEMRA,27/06/2016,B1027H03,13/07/2016,15/07/2016,15/07/2016,18/07/16 14:45,20/07/16 09:03,25/07/16 12:26,26/07/2016,ZSP1,01/01/2016,31/12/2016
000003076883,ZSP1,000000000010168731,ROACTEM 400MG/20ML 1VIAL IV FR-CLINCHU,ACTEMRA,27/06/2016,B3012H02,11/08/2016,15/08/2016,15/08/2016,16/08/16 13:01,17/08/16 14:48,19/08/16 14:46,22/08/2016,ZSP1,01/01/2016,31/12/2016
000003076884,ZSP1,000000000010168734,ROACTEM 400MG/20ML 1VIAL IV GR,ACTEMRA,27/06/2016,B3010H25,05/07/2016,13/07/2016,13/07/2016,14/07/16 14:33,19/07/16 09:28,21/07/16 11:07,22/07/2016,ZSP1,01/01/2016,31/12/2016
000003076885,ZSP1,000000000010168737,ROACTEM 400MG/20ML 1VIAL IV IT-CLIN,ACTEMRA,27/06/2016,B3010H28,07/07/2016,13/07/2016,13/07/2016,14/07/16 14:35,18/07/16 14:51,21/07/16 11:15,22/07/2016,ZSP1,01/01/2016,31/12/2016
