Plant,Plant Name,Material,Product Family,Dollar Per KG,Product Name,KGs/Vial,Batch,Actual finish,Year,Quarter,Month,DS Goods Issued (KGs),Expected Vials,Actual Filled Vials,Insp Passed Vials,Packed Vials,Filling Yield,Insp Yield,Packed Yield,Overall Yield,KGs Issued,KG's Filled,KG's Inspected,KG's Packed,KG's lost - Fill,KG's lost - Insp,KG's lost - Pkg,Total KG's lost,$s lost - Fill,$s lost - Insp,$s lost - Pkg,Total $s lost
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3121970,8/1/2016,2016,Q3-2016,Aug,337.9,36009,34299,32979,32451,95.25%,91.58%,90.12%,90.12%,337.9,218.828,210.403,207.037,10.913,19.338,22.704,22.704,"$682,042","$1,208,597","$1,419,000","$1,418,999.98"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128222,11/2/2016,2016,Q4-2016,Nov,341.25,36366,35621,35621,34267,97.95%,97.95%,94.23%,94.23%,341.25,227.262,227.262,218.626,4.756,4.756,13.392,13.392,"$297,273","$297,273","$837,020","$837,020.38"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128222,11/1/2016,2016,Q4-2016,Nov,341.25,36366,36148,36148,34955,99.40%,99.40%,96.12%,96.12%,341.25,230.626,230.626,223.015,1.392,1.392,9.003,9.003,"$87,007","$87,007","$562,673","$562,673.29"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128224,11/1/2016,2016,Q4-2016,Nov,334,35594,35202,34551,33515,98.90%,97.07%,94.16%,94.16%,334,224.591,220.436,213.823,2.498,6.653,13.266,13.266,"$156,124","$415,807","$829,124","$829,124.49"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128224,10/31/2016,2016,Q4-2016,Oct,334,35594,34330,33283,33217,96.45%,93.51%,93.32%,93.32%,334,219.027,212.347,211.922,8.062,14.742,15.167,15.167,"$503,854","$921,374","$947,918","$947,917.70"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128724,10/28/2016,2016,Q4-2016,Oct,324.8,34613,33212,32763,31911,95.95%,94.65%,92.19%,92.19%,324.8,211.89,209.03,203.595,8.944,11.804,17.239,17.239,"$558,986","$737,768","$1,077,441","$1,077,440.69"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128724,10/27/2016,2016,Q4-2016,Oct,324.8,34613,33350,32450,29367,96.35%,93.75%,84.84%,84.84%,324.8,212.773,207.028,187.361,8.06,13.805,33.473,33.473,"$503,777","$862,832","$2,092,064","$2,092,063.72"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128726,10/30/2016,2016,Q4-2016,Oct,334.95,35695,35320,33819,32703,98.95%,94.74%,91.62%,91.62%,334.95,225.344,215.767,208.646,2.391,11.968,19.089,19.089,"$149,451","$748,020","$1,193,038","$1,193,038.48"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128726,10/29/2016,2016,Q4-2016,Oct,334.95,35695,34392,33618,32576,96.35%,94.18%,91.26%,91.26%,334.95,219.423,214.486,207.836,8.312,13.249,19.898,19.898,"$519,520","$828,083","$1,243,649","$1,243,648.74"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3128726,10/28/2016,2016,Q4-2016,Oct,334.95,35695,35534,34664,32168,99.55%,97.11%,90.12%,90.12%,334.95,226.71,221.156,205.232,1.025,6.579,22.502,22.502,"$64,050","$411,200","$1,406,401","$1,406,400.58"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3138573,11/4/2016,2016,Q4-2016,Nov,324.75,34608,33553,32999,31382,96.95%,95.35%,90.68%,90.68%,324.75,214.065,210.533,200.217,6.734,10.266,20.583,20.583,"$420,900","$641,655","$1,286,413","$1,286,412.86"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3138573,11/2/2016,2016,Q4-2016,Nov,324.75,34608,34539,34487,34039,99.80%,99.65%,98.35%,98.35%,324.75,220.358,220.028,217.167,0.442,0.772,3.632,3.632,"$27,600","$48,259","$227,031","$227,031.03"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3141975,12/6/2016,2016,Q4-2016,Dec,337.4,35956,34680,34004,32133,96.45%,94.57%,89.37%,89.37%,337.4,221.257,216.942,205.011,8.144,12.458,24.39,24.39,"$508,983","$778,639","$1,524,379","$1,524,378.93"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3141975,12/5/2016,2016,Q4-2016,Dec,337.4,35956,34320,34097,33074,95.45%,94.83%,91.98%,91.98%,337.4,218.963,217.54,211.013,10.438,11.861,18.387,18.387,"$652,358","$741,312","$1,149,198","$1,149,198.50"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3142337,12/1/2016,2016,Q4-2016,Dec,334.25,35621,33929,33623,30799,95.25%,94.39%,86.46%,86.46%,334.25,216.464,214.516,196.497,10.795,12.743,30.762,30.762,"$674,675","$796,436","$1,922,645","$1,922,644.63"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3142337,11/30/2016,2016,Q4-2016,Nov,334.25,35621,35300,34100,31781,99.10%,95.73%,89.22%,89.22%,334.25,225.214,217.556,202.762,2.045,9.703,24.496,24.496,"$127,833","$606,412","$1,531,026","$1,531,026.37"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3142338,12/5/2016,2016,Q4-2016,Dec,331.25,35301,33659,32885,30320,95.35%,93.16%,85.89%,85.89%,331.25,214.746,209.807,193.442,10.473,15.412,31.777,31.777,"$654,543","$963,241","$1,986,052","$1,986,052.10"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3142338,12/4/2016,2016,Q4-2016,Dec,331.25,35301,35248,33574,31593,99.85%,95.11%,89.50%,89.50%,331.25,224.881,214.199,201.562,0.338,11.02,23.657,23.657,"$21,114","$688,731","$1,478,591","$1,478,591.50"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3142338,12/3/2016,2016,Q4-2016,Dec,331.25,35301,34507,33230,32532,97.75%,94.13%,92.16%,92.16%,331.25,220.152,212.006,207.554,5.067,13.213,17.665,17.665,"$316,714","$825,815","$1,104,073","$1,104,073.50"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149243,12/17/2016,2016,Q4-2016,Dec,341.9,36436,35288,34335,31863,96.85%,94.24%,87.45%,87.45%,341.9,225.138,219.059,203.287,7.322,13.401,29.173,29.173,"$457,656","$837,576","$1,823,341","$1,823,341.34"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149243,12/15/2016,2016,Q4-2016,Dec,341.9,36436,36035,34395,31885,98.90%,94.40%,87.51%,87.51%,341.9,229.903,219.443,203.423,2.557,13.018,29.037,29.037,"$159,816","$813,603","$1,814,810","$1,814,810.06"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149315,1/14/2017,2017,Q1-2017,Jan,340.15,36249,35271,34971,34971,97.30%,96.47%,96.47%,96.47%,340.15,225.026,223.113,223.113,6.244,8.157,8.157,8.157,"$390,269","$509,814","$509,814","$509,813.84"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149315,1/13/2017,2017,Q1-2017,Jan,340.15,36249,34944,33215,31122,96.40%,91.63%,85.86%,85.86%,340.15,222.945,211.909,198.559,8.326,19.361,32.712,32.712,"$520,358","$1,210,093","$2,044,484","$2,044,484.46"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149316,1/25/2017,2017,Q1-2017,Jan,325.95,34736,34145,33138,31746,98.30%,95.40%,91.39%,91.39%,325.95,217.848,211.422,202.542,3.767,10.194,19.074,19.074,"$235,467","$637,124","$1,192,106","$1,192,106.27"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149316,1/24/2017,2017,Q1-2017,Jan,325.95,34736,33260,33044,30995,95.75%,95.13%,89.23%,89.23%,325.95,212.197,210.818,197.747,9.419,10.798,23.869,23.869,"$588,667","$674,872","$1,491,790","$1,491,790.44"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3149316,1/23/2017,2017,Q1-2017,Jan,325.95,34736,34510,32905,29944,99.35%,94.73%,86.20%,86.20%,325.95,220.175,209.937,191.043,1.441,11.679,30.573,30.573,"$90,031","$729,915","$1,910,811","$1,910,811.33"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155119,2/21/2017,2017,Q1-2017,Feb,334.9,35690,34619,33425,30684,97.00%,93.65%,85.97%,85.97%,334.9,220.87,213.25,195.763,6.831,14.451,31.938,31.938,"$426,939","$903,190","$1,996,095","$1,996,094.98"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155119,2/20/2017,2017,Q1-2017,Feb,334.9,35690,35511,34375,34100,99.50%,96.32%,95.55%,95.55%,334.9,226.562,219.312,217.558,1.139,8.388,10.143,10.143,"$71,157","$524,281","$633,937","$633,937.39"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155119,2/19/2017,2017,Q1-2017,Feb,334.9,35690,34566,32889,30718,96.85%,92.15%,86.07%,86.07%,334.9,220.528,209.833,195.984,7.173,17.868,31.717,31.717,"$448,286","$1,116,762","$1,982,322","$1,982,322.09"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155170,3/14/2017,2017,Q1-2017,Mar,328.1,34965,34388,34371,31106,98.35%,98.30%,88.96%,88.96%,328.1,219.397,219.287,198.455,3.681,3.79,24.623,24.623,"$230,049","$236,905","$1,538,921","$1,538,921.41"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155170,3/13/2017,2017,Q1-2017,Mar,328.1,34965,33881,33695,32448,96.90%,96.37%,92.80%,92.80%,328.1,216.162,214.973,207.019,6.915,8.104,16.058,16.058,"$432,213","$506,518","$1,003,644","$1,003,643.85"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3155170,3/12/2017,2017,Q1-2017,Mar,328.1,34965,34843,33972,31288,99.65%,97.16%,89.48%,89.48%,328.1,222.297,216.739,199.617,0.781,6.338,23.461,23.461,"$48,798","$396,137","$1,466,287","$1,466,287.09"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3160557,3/24/2017,2017,Q1-2017,Mar,336.45,35855,35012,33962,31687,97.65%,94.72%,88.37%,88.37%,336.45,223.379,216.678,202.16,5.376,12.077,26.595,26.595,"$335,983","$754,819","$1,662,157","$1,662,156.52"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3160557,3/23/2017,2017,Q1-2017,Mar,336.45,35855,34941,33543,32604,97.45%,93.55%,90.93%,90.93%,336.45,222.921,214.005,208.012,5.833,14.75,20.742,20.742,"$364,578","$921,881","$1,296,390","$1,296,389.53"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3160557,3/22/2017,2017,Q1-2017,Mar,336.45,35855,35138,34611,34369,98.00%,96.53%,95.85%,95.85%,336.45,224.18,220.817,219.271,4.575,7.938,9.484,9.484,"$285,943","$496,112","$592,719","$592,719.18"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3160558,3/22/2017,2017,Q1-2017,Mar,331.6,35338,35091,33406,32872,99.30%,94.53%,93.02%,93.02%,331.6,223.879,213.133,209.723,1.578,12.324,15.735,15.735,"$98,638","$770,274","$983,407","$983,407.15"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3160558,3/21/2017,2017,Q1-2017,Mar,331.6,35338,33607,33539,30789,95.10%,94.91%,87.13%,87.13%,331.6,214.41,213.981,196.435,11.047,11.476,29.023,29.023,"$690,463","$717,264","$1,813,916","$1,813,916.08"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3179397,6/6/2017,2017,Q2-2017,Jun,333.75,35567,33949,33049,31860,95.45%,92.92%,89.58%,89.58%,333.75,216.594,210.854,203.264,10.325,16.065,23.655,23.655,"$645,301","$1,004,035","$1,478,457","$1,478,457.25"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3179397,6/5/2017,2017,Q2-2017,Jun,333.75,35567,34891,33269,30441,98.10%,93.54%,85.59%,85.59%,333.75,222.607,212.256,194.214,4.311,14.663,32.704,32.704,"$269,466","$916,419","$2,044,031","$2,044,030.64"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3185330,7/13/2017,2017,Q3-2017,Jul,333.1,35498,34398,32918,29660,96.90%,92.73%,83.55%,83.55%,333.1,219.456,210.02,189.228,7.021,16.457,37.249,37.249,"$438,799","$1,028,588","$2,328,084","$2,328,084.21"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3185330,7/12/2017,2017,Q3-2017,Jul,333.1,35498,35249,34174,33252,99.30%,96.27%,93.67%,93.67%,333.1,224.892,218.032,212.146,1.585,8.445,14.331,14.331,"$99,084","$527,783","$895,713","$895,713.28"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3185335,7/15/2017,2017,Q3-2017,Jul,331.7,35349,35243,34767,33342,99.70%,98.35%,94.32%,94.32%,331.7,224.849,221.813,212.719,0.677,3.712,12.806,12.806,"$42,286","$232,002","$800,398","$800,398.07"
1022,Hillsboro Fill-Finish,10170753,Mabthera ,"$62,500",Mabthera 500mg Fill HTO SBL Ex,0.00638,3185335,7/14/2017,2017,Q3-2017,Jul,331.7,35349,33634,31953,31314,95.15%,90.39%,88.58%,88.58%,331.7,214.587,203.858,199.781,10.938,21.667,25.744,25.744,"$683,623","$1,354,208","$1,609,030","$1,609,030.33"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172626,6/10/2017,2017,Q2-2017,Jun,843.35,132187,128155,126489,123833,96.95%,95.69%,93.68%,93.68%,843.35,1202.558,1186.925,1162,37.832,53.465,78.391,78.391,"$3,215,712","$4,544,539","$6,663,200","$6,663,199.92"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172626,6/8/2017,2017,Q2-2017,Jun,843.35,132187,127692,123925,123182,96.60%,93.75%,93.19%,93.19%,843.35,1198.217,1162.87,1155.892,42.173,77.521,84.498,84.498,"$3,584,728","$6,589,257","$7,182,320","$7,182,320.33"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172626,6/4/2017,2017,Q2-2017,Jun,843.35,132187,127626,121883,111523,96.55%,92.21%,84.37%,84.37%,843.35,1197.597,1143.705,1046.49,42.793,96.685,193.9,193.9,"$3,637,444","$8,218,252","$16,481,520","$16,481,520.10"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172627,5/31/2017,2017,Q2-2017,May,828.35,129835,128342,123016,117234,98.85%,94.75%,90.29%,90.29%,828.35,1204.318,1154.338,1100.085,14.011,63.99,118.244,118.244,"$1,190,916","$5,439,146","$10,050,728","$10,050,728.49"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172627,5/30/2017,2017,Q2-2017,May,828.35,129835,128862,128411,127255,99.25%,98.90%,98.01%,98.01%,828.35,1209.191,1204.959,1194.114,9.137,13.37,24.214,24.214,"$776,684","$1,136,419","$2,058,212","$2,058,212.11"
1022,Hillsboro Fill-Finish,10171551,HER ,"$85,000",HER 150mg Fill HTO LBT US,0.00938,3172627,5/27/2017,2017,Q2-2017,May,828.35,129835,128148,126033,114564,98.70%,97.07%,88.24%,88.24%,828.35,1202.49,1182.649,1075.028,15.838,35.679,143.3,143.3,"$1,346,253","$3,032,745","$12,180,536","$12,180,535.63"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113501,6/19/2016,2016,Q2-2016,Jun,803.55,125948,121099,118132,116597,96.15%,93.79%,92.57%,92.57%,803.55,2170.099,2116.931,2089.411,86.894,140.062,167.582,167.582,"$7,386,010","$11,905,241","$14,244,450","$14,244,450.07"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113501,6/16/2016,2016,Q2-2016,Jun,803.55,125948,121351,121351,116254,96.35%,96.35%,92.30%,92.30%,803.55,2174.613,2174.613,2083.279,82.38,82.38,173.714,173.714,"$7,002,321","$7,002,321","$14,765,689","$14,765,689.00"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113501,6/15/2016,2016,Q2-2016,Jun,803.55,125948,124689,122569,114725,99.00%,97.32%,91.09%,91.09%,803.55,2234.423,2196.438,2055.866,22.57,60.555,201.127,201.127,"$1,918,444","$5,147,186","$17,095,808","$17,095,808.23"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113503,8/9/2016,2016,Q3-2016,Aug,806.6,126426,124277,120984,111547,98.30%,95.70%,88.23%,88.23%,806.6,2227.045,2168.029,1998.922,38.515,97.531,266.637,266.637,"$3,273,734","$8,290,154","$22,664,184","$22,664,183.67"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113503,8/7/2016,2016,Q3-2016,Aug,806.6,126426,122634,121898,117266,97.00%,96.42%,92.75%,92.75%,806.6,2197.593,2184.408,2101.4,67.967,81.152,164.16,164.16,"$5,777,178","$6,897,950","$13,953,586","$13,953,586.44"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113503,8/6/2016,2016,Q3-2016,Aug,806.6,126426,122507,121711,117086,96.90%,96.27%,92.61%,92.61%,806.6,2195.328,2181.058,2098.178,70.232,84.502,167.382,167.382,"$5,969,750","$7,182,669","$14,227,486","$14,227,485.71"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113504,8/17/2016,2016,Q3-2016,Aug,792.3,124185,121639,119754,110293,97.95%,96.43%,88.81%,88.81%,792.3,2179.774,2145.987,1976.454,45.621,79.407,248.94,248.94,"$3,877,750","$6,749,602","$21,159,906","$21,159,906.20"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113504,8/15/2016,2016,Q3-2016,Aug,792.3,124185,120708,120647,116304,97.20%,97.15%,93.65%,93.65%,792.3,2163.083,2162.002,2084.17,62.311,63.393,141.225,141.225,"$5,296,439","$5,388,370","$12,004,095","$12,004,095.04"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3113504,8/13/2016,2016,Q3-2016,Aug,792.3,124185,122695,119014,107113,98.80%,95.84%,86.25%,86.25%,792.3,2198.69,2132.729,1919.456,26.705,92.665,305.938,305.938,"$2,269,902","$7,876,561","$26,004,757","$26,004,756.75"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3136131,10/12/2016,2016,Q4-2016,Oct,842.5,132053,127497,127306,119668,96.55%,96.41%,90.62%,90.62%,842.5,2284.754,2281.327,2144.448,81.641,85.068,221.947,221.947,"$6,939,453","$7,230,759","$18,865,528","$18,865,528.32"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3136131,10/10/2016,2016,Q4-2016,Oct,842.5,132053,126771,121637,117623,96.00%,92.11%,89.07%,89.07%,842.5,2271.739,2179.734,2107.803,94.656,186.661,258.592,258.592,"$8,045,743","$15,866,205","$21,980,358","$21,980,358.25"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3136131,10/8/2016,2016,Q4-2016,Oct,842.5,132053,127101,121382,120168,96.25%,91.92%,91.00%,91.00%,842.5,2277.655,2175.161,2153.409,88.74,191.234,212.986,212.986,"$7,542,884","$16,254,915","$18,103,802","$18,103,801.63"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3141987,1/3/2017,2017,Q1-2017,Jan,835.85,131011,124460,122842,121491,95.00%,93.77%,92.73%,92.73%,835.85,2230.331,2201.336,2177.122,117.386,146.38,170.595,170.595,"$9,977,796","$12,442,311","$14,500,561","$14,500,560.74"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3141987,1/1/2017,2017,Q1-2017,Jan,835.85,131011,125836,123823,118374,96.05%,94.51%,90.35%,90.35%,835.85,2254.982,2218.902,2121.27,92.735,128.815,226.446,226.446,"$7,882,459","$10,949,234","$19,247,928","$19,247,927.64"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3141987,12/30/2016,2016,Q4-2016,Dec,835.85,131011,126557,125544,124665,96.60%,95.83%,95.16%,95.16%,835.85,2267.894,2249.751,2234.003,79.822,97.966,113.714,113.714,"$6,784,901","$8,327,069","$9,665,671","$9,665,671.01"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171130,3/22/2017,2017,Q1-2017,Mar,834.6,130815,124798,120492,112781,95.40%,92.11%,86.21%,86.21%,834.6,2236.372,2159.217,2021.027,107.833,184.988,323.178,323.178,"$9,165,844","$15,724,005","$27,470,148","$27,470,147.83"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171130,3/20/2017,2017,Q1-2017,Mar,834.6,130815,128068,127556,122836,97.90%,97.51%,93.90%,93.90%,834.6,2294.977,2285.797,2201.223,49.228,58.408,142.983,142.983,"$4,184,407","$4,964,699","$12,153,532","$12,153,532.23"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171130,3/16/2017,2017,Q1-2017,Mar,834.6,130815,126433,120933,115612,96.65%,92.45%,88.38%,88.38%,834.6,2265.675,2167.118,2071.765,78.531,177.088,272.441,272.441,"$6,675,126","$15,052,458","$23,157,479","$23,157,478.92"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171131,4/14/2017,2017,Q2-2017,Apr,416.6,65298,64416,61453,59364,98.65%,94.11%,90.91%,90.91%,416.6,1154.34,1101.24,1063.798,15.797,68.896,106.339,106.339,"$1,342,732","$5,856,201","$9,038,785","$9,038,784.76"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171131,4/13/2017,2017,Q2-2017,Apr,416.6,65298,62751,60022,56180,96.10%,91.92%,86.04%,86.04%,416.6,1124.501,1075.586,1006.748,45.635,94.551,163.389,163.389,"$3,879,003","$8,036,847","$13,888,032","$13,888,032.14"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3171131,4/11/2017,2017,Q2-2017,Apr,416.6,65298,65200,63407,61188,99.85%,97.10%,93.71%,93.71%,416.6,1168.381,1136.251,1096.482,1.755,33.886,73.654,73.654,"$149,192","$2,880,284","$6,260,631","$6,260,630.79"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3181403,4/21/2017,2017,Q2-2017,Apr,415.85,65180,63225,60886,56684,97.00%,93.41%,86.97%,86.97%,415.85,1132.989,1091.069,1015.785,35.041,76.962,152.245,152.245,"$2,978,477","$6,541,728","$12,940,845","$12,940,845.03"
1022,Hillsboro Fill-Finish,10171553,HER ,"$85,000",HER 150mg Fill HTO LNH US,0.01792,3181403,4/16/2017,2017,Q2-2017,Apr,415.85,65180,65082,64236,58005,99.85%,98.55%,88.99%,88.99%,415.85,1166.278,1151.116,1039.458,1.752,16.914,128.572,128.572,"$148,924","$1,437,661","$10,928,616","$10,928,616.08"
1022,Hillsboro Fill-Finish,10173187,Lampalizumab ,"$172,500",Lampalizumab 10mg Fill HTO SSF US,0.00193,3160568,9/5/2017,2017,Q3-2017,Sep,213.4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,213.4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1022,Hillsboro Fill-Finish,10173187,Lampalizumab ,"$172,500",Lampalizumab 10mg Fill HTO SSF US,0.00193,3160568,9/4/2017,2017,Q3-2017,Sep,213.4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,213.4,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
